"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00009038","1954","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     50.4","","      50.4","m","       114","m","        60","m","         9","m","         0","m","         9","m","         0","m","       309","m","         0","m","   -3.3","m,1221, ","  35.8"," ,m,0822, ","   31.7","m,0404,+","0.0","m,1113","-2.8","m,1220","-2.2","m,0203","-2.2","m,0203","","","","","","","    774.1"," ,m","     15.66","m","     23.97","m","      7.35","m"
"MXN00009038","1955","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     80.2","","      80.2","m","       104","m","        66","m","         6","m","         0","m","        12","m","         0","m","       279","m","         0","m","   -2.8","m,0213, ","  46.0"," ,m,0819, ","   31.7","m,0528,+","0.0","m,1022","","","-0.6","m,0215","-2.8","m,0213","","","     969.8","8","     969.8","m","    870.3"," ,m","     15.65","m","     24.05","m","      7.26","m"
"MXN00009038","1956","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     40.2","","      40.2","m","       109","m","        63","m","         3","m","         0","m","        11","m","         0","m","       274","m","         2","m","   -5.6","m,0112, ","  32.8"," ,m,0727, ","   32.8","m,0408,+","","","","","0.0","m,0117","-2.2","m,0114","-5.0","m,0113","    1203.1","1","    1203.1","m","    733.7"," ,m","     15.25","m","     23.58","m","      6.92","m"
"MXN00009038","1957","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     43.6","","      43.6","m","        99","m","        61","m","         1","m","         0","m","         7","m","         0","m","       330","m","         0","m","   -3.9","m,1212, ","  37.3"," ,m,0827, ","   31.7","m,0611,+","0.0","m,1201","-2.2","m,1210","0.0","m,0120","","","","","    1073.9","9","    1073.9","m","    537.0"," ,m","     16.03","m","     24.79","m","      7.27","m"
"MXN00009038","1958","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     36.0","","      36.0","m","       152","m","        98","m","        11","m","         0","m","         7","m","         0","m","       265","m","         0","m","    0.0","m,0214,+","  52.8"," ,m,0901, ","   30.6","m,0430,+","","","","","0.0","m,0214","","","","","     980.2","2","     980.2","m","   1219.0"," ,m","     15.53","m","     23.07","m","      7.98","m"
"MXN00009038","1959","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     20.3","","      20.3","m","       122","m","        85","m","        10","m","         0","m","         3","m","         0","m","       296","m","         0","m","   -1.1","m,1219, ","  54.9"," ,m,0613, ","   30.6","m,1101,+","-1.1","m,1219","","","0.0","m,0111","","","","","     981.9","9","     981.9","m","   1044.4"," ,m","     15.66","m","     23.67","m","      7.66","m"
"MXN00009038","1960","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     54.6","","      54.6","m","        89","m","        61","m","         6","m","         0","m","         7","m","         0","m","       327","m","         0","m","   -5.0","m,0131, ","  38.6"," ,m,0623, ","   30.6","m,0605,+","0.0","m,1203","","","0.0","m,0405","-4.4","m,0214","-4.4","m,0214","     949.0","0","     949.0","m","    794.1"," ,m","     16.02","m","     24.73","m","      7.30","m"
"MXN00009038","1962","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     30.9","","      30.9","m","        89","m","        62","m","         5","m","         0","m","         2","m","         0","m","       333","m","         0","m","    0.0","m,1115,+","  39.9"," ,m,0827, ","   30.6","m,0522, ","0.0","m,1114","","","","","","","","","    1042.8","8","    1042.8","m","    801.3"," ,m","     15.87","m","     24.25","m","      7.49","m"
"MXN00009038","1963","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     53.8","","      53.8","m","       114","m","        78","m","         5","m","         0","m","         7","m","         0","m","       279","m","         0","m","    0.0","m,1231,+","  37.6"," ,m,0729, ","   30.6","m,0428,+","0.0","m,1009","","","0.0","m,0206","","","","","     932.6","6","     932.6","m","    908.1"," ,m","     15.37","m","     23.17","m","      7.57","m"
"MXN00009038","1964","19.3667","-99.2667","2575.9","PRESA MIXCOAC, MX","     53.1","","      53.1","m","       113","m","        74","m","         5","m","         0","m","         2","m","         0","m","       302","m","         0","m","    0.0","m,0102,+","  37.8"," ,m,0615, ","   31.1","m,0505, ","","","","","0.0","m,0102","","","","","    1110.9","9","    1110.9","m","    895.4"," ,m","     15.58","m","     23.34","m","      7.81","m"
