"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00014111","1941","20.3667","-102.9167","1519.7","PONCITLAN, MX","    560.2","","     560.2","m","        89","m","        77","m","        15","m","         0","m","         0","m","         0","m","       356","m","         2","m","    6.7","m,0411,+","  98.8"," ,m,0720, ","   35.0","m,0429, ","","","","","","","     133.3","3","     133.3","m","   1420.2"," ,m","     19.46","m","     26.22","m","     12.71","m"
"MXN00014111","1942","20.3667","-102.9167","1519.7","PONCITLAN, MX","    847.0","","     847.0","m","        72","m","        59","m","         4","m","         0","m","         0","m","         0","m","       362","m","         2","m","   10.0","m,1230,+","  64.8"," ,m,0624, ","   32.2","m,0504,+","","","","","","","      84.1","1","      84.1","m","    763.7"," ,m","     20.47","m","     27.44","m","     13.49","m"
"MXN00014111","1943","20.3667","-102.9167","1519.7","PONCITLAN, MX","    813.4","","     813.4","m","        55","m","        50","m","         4","m","         0","m","         0","m","         0","m","       365","m","         0","m","   10.0","m,1227,+","  48.8"," ,m,0718, ","   28.9","m,1212,+","","","","","","","      27.7","7","      27.7","m","    722.8"," ,m","     20.51","m","     27.29","m","     13.74","m"
"MXN00014111","1944","20.3667","-102.9167","1519.7","PONCITLAN, MX","    910.8","","     910.8","m","        39","m","        38","m","         7","m","         0","m","         0","m","         0","m","       361","m","         0","m","   10.0","m,0302,+","  52.8"," ,m,0909, ","   28.9","m,1218,+","","","","","","","      25.7","7","      25.7","m","    747.1"," ,m","     20.76","m","     27.19","m","     14.33","m"
"MXN00014111","1945","20.3667","-102.9167","1519.7","PONCITLAN, MX","   1062.9","","    1062.9","m","        19","m","        18","m","         0","m","         0","m","         0","m","         0","m","       365","m","         0","m","   10.0","m,0205, ","  23.9"," ,m,0730, ","   29.4","m,0505, ","","","","","","","       9.4","4","       9.4","m","    295.4"," ,m","     21.23","m","     27.90","m","     14.56","m"
"MXN00014111","1946","20.3667","-102.9167","1519.7","PONCITLAN, MX","   1146.8","","    1146.8","m","        37","m","        37","m","         4","m","         0","m","         0","m","         0","m","       364","m","         0","m","   11.1","m,0123,+","  46.0"," ,m,0723, ","   29.4","m,0330, ","","","","","","","       3.5","5","       3.5","m","    630.6"," ,m","     21.46","m","     28.01","m","     14.92","m"
"MXN00014111","1948","20.3667","-102.9167","1519.7","PONCITLAN, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       4.5","5","       4.5","m","","","","","","","",""
"MXN00014111","1950","20.3667","-102.9167","1519.7","PONCITLAN, MX","    730.7","","     730.7","m","        73","m","        50","m","         2","m","         0","m","         1","m","         0","m","       351","m","        33","m","    0.0","m,0210, ","  40.9"," ,m,0705, ","   35.0","m,0525,+","","","0.0","m,0210","","","","","","","    607.3"," ,m","     19.66","m","     28.81","m","     10.51","m"
"MXN00014111","1951","20.3667","-102.9167","1519.7","PONCITLAN, MX","    815.6","","     815.6","m","        77","m","        65","m","         3","m","         0","m","         0","m","         0","m","       352","m","        36","m","    0.6","m,0205,+","  82.8"," ,m,0625, ","   33.3","m,0619,+","","","","","","","     333.4","4","     333.4","m","    795.7"," ,m","     20.10","m","     29.10","m","     11.10","m"
"MXN00014111","1952","20.3667","-102.9167","1519.7","PONCITLAN, MX","    715.4","","     715.4","m","       181","m","       156","m","         7","m","         0","m","         0","m","         0","m","       361","m","        15","m","    1.7","m,0205,+","  58.9"," ,m,1104, ","   35.0","m,0510, ","","","","","","","     109.8","8","     109.8","m","   2495.2"," ,m","     19.97","m","     28.67","m","     11.27","m"
