"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CPUL","1998","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    292.8","","     292.8","U","         0","U","         5","U","         0","U","       138","U","        33","U","   -1.7","U,1221, ","   42.8","U,0804,+","0.0","U,1220","","","    1439.4","4","    1439.4","U","     14.70","U","     20.32","U","      9.09","U"
"USR0000CPUL","1999","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    244.0","","     244.0","U","         0","U","         0","U","         0","U","       173","U","        27","U","    0.6","U,0124,+","   40.6","U,0712, ","","","","","    1728.6","6","    1728.6","U","     14.69","U","     20.99","U","      8.39","U"
"USR0000CPUL","2000","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    267.2","","     267.2","U","         0","U","         0","U","         0","U","       164","U","        30","U","    2.2","U,1231, ","   43.9","U,0614, ","","","","","    1286.2","2","    1286.2","U","     15.22","U","     21.29","U","      9.14","U"
"USR0000CPUL","2001","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    317.3","","     317.3","U","         0","U","         0","U","         0","U","       196","U","        36","U","    1.1","U,0212, ","   41.1","U,0703, ","","","","","    1427.5","5","    1427.5","U","     15.54","U","     21.96","U","      9.12","U"
"USR0000CPUL","2002","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    321.1","","     321.1","U","         0","U","         2","U","         0","U","       201","U","        35","U","    0.0","U,0130,+","   41.1","U,0709, ","","","0.0","U,0130","    1406.0","0","    1406.0","U","     15.49","U","     22.07","U","      8.92","U"
"USR0000CPUL","2003","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    417.9","","     417.9","U","         0","U","         0","U","         0","U","       176","U","        39","U","    1.1","U,0208,+","   41.1","U,0921, ","","","","","    1230.6","6","    1230.6","U","     15.81","U","     22.02","U","      9.59","U"
"USR0000CPUL","2007","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    249.5","","     249.5","U","         0","U","         4","U","         0","U","       195","U","        24","U","    0.0","U,0115,+","   38.9","U,0830,+","","","0.0","U,0115","    1353.3","3","    1353.3","U","     15.20","U","     21.81","U","      8.59","U"
"USR0000CPUL","2008","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    408.2","","     408.2","U","         0","U","         0","U","         0","U","       208","U","        47","U","    0.6","U,1217, ","   41.7","U,0708, ","","","","","    1498.7","7","    1498.7","U","     15.60","U","     22.60","U","      8.60","U"
"USR0000CPUL","2009","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","    1270.7","7","    1270.7"," ","","","","","",""
"USR0000CPUL","2010","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    256.5","","     256.5","U","         0","U","         0","U","         0","U","       178","U","        22","U","    0.6","U,1124, ","   42.8","U,0824, ","","","","","","","","","     14.93","U","     21.01","U","      8.85","U"
"USR0000CPUL","2011","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    237.6","","     237.6","U","         0","U","         1","U","         0","U","       160","U","        23","U","    0.0","U,0226, ","   37.2","U,0621, ","","","0.0","U,0226","    1610.1","1","    1610.1","U","     14.62","U","     20.63","U","      8.61","U"
"USR0000CPUL","2013","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    267.9","","     267.9","U","         0","U","         5","U","         0","U","       205","U","        20","U","   -0.6","U,1208, ","   38.3","U,0704, ","0.0","U,1207","0.0","U,0113","","","","","     15.54","U","     22.30","U","      8.77","U"
"USR0000CPUL","2015","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    396.6","","     396.6","U","         0","U","         0","U","         0","U","       211","U","        28","U","    0.6","U,1227, ","   40.0","U,0909, ","","","","","","","","","     16.50","U","     22.70","U","     10.29","U"
"USR0000CPUL","2016","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    277.1","","     277.1","U","         0","U","         0","U","         0","U","       195","U","        29","U","    1.1","U,0101, ","   39.4","U,0926, ","","","","","    1141.9","9","    1141.9","U","     15.97","U","     22.00","U","      9.93","U"
"USR0000CPUL","2017","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    418.1","","     418.1","U","         0","U","         0","U","         0","U","       189","U","        40","U","    1.7","U,0106, ","   43.9","U,0902,+","","","","","    1304.7","7","    1304.7","U","     16.15","U","     22.41","U","      9.90","U"
"USR0000CPUL","2018","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    270.8","","     270.8","U","         0","U","         0","U","         0","U","       198","U","        16","U","    1.1","U,0223, ","   37.8","U,0623, ","","","","","    1193.9","9","    1193.9","U","     15.79","U","     22.03","U","      9.55","U"
"USR0000CPUL","2019","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    356.3","","     356.3","U","         0","U","         0","U","         0","U","       192","U","        32","U","    1.1","U,1128, ","   38.3","U,0925,+","","","","","    1269.4","4","    1269.4","U","     15.64","U","     21.47","U","      9.81","U"
"USR0000CPUL","2020","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    519.3","","     519.3","U","         0","U","         0","U","         0","U","       203","U","        42","U","    2.2","U,0203, ","   45.0","U,0906, ","","","","","    1219.8","8","    1219.8","U","     16.55","U","     23.08","U","     10.02","U"
"USR0000CPUL","2021","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    330.5","","     330.5","U","         0","U","         0","U","         0","U","       193","U","        31","U","    1.7","U,1219, ","   41.7","U,0617, ","","","","","    1196.8","8","    1196.8","U","     15.72","U","     22.23","U","      9.21","U"
"USR0000CPUL","2022","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    338.3","","     338.3","U","         0","U","         1","U","         0","U","       200","U","        27","U","    0.0","U,0102, ","   44.4","U,0906, ","","","0.0","U,0102","    1224.0","0","    1224.0","U","     15.74","U","     22.36","U","      9.12","U"
"USR0000CPUL","2023","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    264.8","","     264.8","U","         0","U","         0","U","         0","U","       167","U","        23","U","    1.1","U,0223, ","   37.8","U,0701, ","","","","","    1591.9","9","    1591.9","U","     15.06","U","     20.92","U","      9.20","U"
"USR0000CPUL","2024","37.475","-122.2981","196.3","PULGAS CALIFORNIA, CA US","    392.4","","     392.4","U","         0","U","         0","U","         0","U","       202","U","        38","U","    2.8","U,0107, ","   42.8","U,1002, ","","","","","    1195.1","1","    1195.1","U","     16.04","U","     22.16","U","      9.92","U"
