"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00050794","1966","38.45667","-107.33278","2295.1","BLUE MESA DAM, CO US","        23"," "
"USC00050794","1967","38.45667","-107.33278","2295.1","BLUE MESA DAM, CO US","         2"," "
