"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00298819","1990","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00298819","1991","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        44","0","        40","0","         5","0","        0","","         1","0","","","     0"," ,0,1231,+","    51"," ,0,1130, ","  36.6"," ,0,0905, ","    495.2"," ,0","       64"," ,0"
"USC00298819","1992","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        48","0","        42","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","    13"," ,0,1213,+","  34.3"," ,0,0524, ","    469.5"," ,0","       39"," ,0"
"USC00298819","1993","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        42","0","        35","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,0301, ","  33.0"," ,0,1007, ","    359.0"," ,0","        0","T,0"
"USC00298819","1994","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        37","0","        25","0","         2","0","        0","","         1","0","","","     0"," ,0,1231,+","    25"," ,0,0129, ","  54.6"," ,0,1111, ","    305.7"," ,0","       25"," ,0"
"USC00298819","1995","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        32","0","        25","0","         0","0","        0","","         2","0","","","     0"," ,0,1231,+","    97"," ,0,1217, ","  23.4"," ,0,0818, ","    234.4"," ,0","      132"," ,0"
"USC00298819","1996","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        44","0","        34","0","         0","0","","","         0","0","","","","","     5"," ,0,0123, ","  22.1"," ,0,0201, ","    299.3"," ,0","        5"," ,0"
"USC00298819","1997","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        41","0","        31","0","         3","0","        0","","         2","0","","","     0"," ,0,1231,+","    76"," ,0,1225, ","  32.8"," ,0,0730, ","    388.9"," ,0","      101"," ,0"
"USC00298819","1998","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        28","0","        25","0","         3","0","","","         0","0","","","","","     0"," ,0,1231,+","  34.0"," ,0,1027, ","    259.9"," ,0","        0"," ,0"
"USC00298819","1999","32.54278","-108.63694","1585.0","THOMPSON CANYON RANCH, NM US","        30","0","        24","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.2"," ,0,0720, ","    247.9"," ,0","        0"," ,0"
