"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00054888","2013","39.235","-106.3049","3061.7","LEADVILLE 1 SSW, CO US","         3"," ","         2"," "
"USC00054888","2014","39.235","-106.3049","3061.7","LEADVILLE 1 SSW, CO US","         6"," ","        11"," "
"USC00054888","2015","39.235","-106.3049","3061.7","LEADVILLE 1 SSW, CO US","         4"," ","",""
