"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NU000069034","1980","12.1","-85.367","90.0","JUIGALPA, NU","       146","I","        91","I","        20","I","  84.0"," ,I,0612, ","   1578.8"," ,I"
"NU000069034","1981","12.1","-85.367","90.0","JUIGALPA, NU","       151","I","        87","I","        16","I","  73.3"," ,I,0604, ","   1233.7"," ,I"
"NU000069034","1982","12.1","-85.367","90.0","JUIGALPA, NU","       130","I","        75","I","        14","I"," 154.7"," ,I,0523, ","   1209.1"," ,I"
"NU000069034","1983","12.1","-85.367","90.0","JUIGALPA, NU","       126","I","        64","I","        11","I","  54.0"," ,I,0807, ","    968.9"," ,I"
"NU000069034","1984","12.1","-85.367","90.0","JUIGALPA, NU","       131","I","        69","I","        11","I","  98.5"," ,I,0924, ","   1042.3"," ,I"
"NU000069034","1985","12.1","-85.367","90.0","JUIGALPA, NU","       140","I","        79","I","        16","I"," 145.5"," ,I,1031, ","   1414.5"," ,I"
"NU000069034","1986","12.1","-85.367","90.0","JUIGALPA, NU","       147","I","        79","I","         9","I","  45.9"," ,I,0527, ","    924.3"," ,I"
"NU000069034","1987","12.1","-85.367","90.0","JUIGALPA, NU","       110","I","        62","I","         4","I","  77.7"," ,I,0803, ","    619.4"," ,I"
"NU000069034","1988","12.1","-85.367","90.0","JUIGALPA, NU","       159","I","        91","I","        23","I"," 156.2"," ,I,1022, ","   1765.0"," ,I"
"NU000069034","1989","12.1","-85.367","90.0","JUIGALPA, NU","       141","I","        75","I","        14","I","  41.1"," ,I,0826, ","   1082.2"," ,I"
