"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ASM00094995","1989","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       214","S","       109","S","        10","S","","","","","","","  68.1"," ,S,0622, ","","","   1374.8"," ,S","",""
"ASM00094995","1991","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       184","S","        93","S","        14","S","","","","","","","  77.0"," ,S,0127, ","","","   1370.1"," ,S","",""
"ASM00094995","1993","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       195","S","       102","S","        12","S","","","","","","","  55.1"," ,S,0301, ","","","   1276.9"," ,S","",""
"ASM00094995","1994","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       162","S","        88","S","        11","S","","","","","","","  86.1"," ,S,1020, ","","","   1184.0"," ,S","",""
"ASM00094995","1995","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       197","S","       107","S","        18","S","","","","","",""," 157.0"," ,S,0518, ","","","   1759.6"," ,S","",""
"ASM00094995","1996","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       173","S","       100","S","        18","S","","","","","",""," 239.0"," ,S,0107, ","","","   1686.2"," ,S","",""
"ASM00094995","1997","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       151","S","        79","S","         9","S","","","","","","","  72.9"," ,S,0316, ","","","    967.9"," ,S","",""
"ASM00094995","2003","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       196","S","       103","S","        13","S","","","","","",""," 103.9"," ,S,1206, ","","","   1511.7"," ,S","",""
"ASM00094995","2004","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       195","S","       107","S","        11","S","","","","","",""," 125.0"," ,S,0225, ","","","   1303.6"," ,S","",""
"ASM00094995","2005","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       198","S","        98","S","        16","S","","","","","",""," 141.2"," ,S,0128, ","","","   1636.1"," ,S","",""
"ASM00094995","2008","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       217","S","       100","S","        16","S","","","","","","","  84.3"," ,S,0122, ","","","   1388.0"," ,S","",""
"ASM00094995","2009","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       176","S","        81","S","         6","S","","","","","",""," 241.0"," ,S,0419, ","","","   1197.0"," ,S","",""
"ASM00094995","2010","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       201","S","       110","S","        14","S","","","","","","","  70.1"," ,S,1212, ","","","   1453.4"," ,S","",""
"ASM00094995","2011","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       186","S","       104","S","        19","S","","","","","",""," 124.7"," ,S,0531, ","","","   1795.9"," ,S","",""
"ASM00094995","2012","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       209","S","       115","S","        21","S","","","","","",""," 202.9"," ,S,0209, ","","","   2100.2"," ,S","",""
"ASM00094995","2016","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","","","","","","","         0","S","       241","S","         0","S","","","   28.3","S,0131, ","","","     22.91","S"
"ASM00094995","2020","-31.542","159.079","7.0","LORD HOWE ISLAND AERO, AS","       209","S","        92","S","        18","S","","","","","",""," 111.0"," ,S,0527, ","","","   1473.9"," ,S","",""
