"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00045528","1948","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","","","","","","","","","","","         1"," ","","","","","","","","","","","",""
"USC00045528","1949","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        36","0","        18","0","         0","0","        0","","         0","0","","","         1"," ","     0"," ,0,1231,+","     0","T,0,0331, ","  23.4"," ,0,0519, ","    160.7"," ,0","        0","T,0"
"USC00045528","1950","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","","","","","","","","","","","         4"," ","","","","","","","","","","","",""
"USC00045528","1951","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        36","0","        18","0","         0","0","        0","","         0","0","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.1"," ,0,1229, ","    170.5"," ,0","        0"," ,0"
"USC00045528","1953","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        22","0","        11","0","         0","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0","T,0,0429,+","  20.8"," ,0,1114, ","     96.7"," ,0","        0","T,0"
"USC00045528","1954","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        30","0","        16","0","         0","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.1"," ,0,0125, ","    152.3"," ,0","        0"," ,0"
"USC00045528","1955","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        44","0","        31","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.1"," ,0,1224, ","    248.8"," ,0","        0"," ,0"
"USC00045528","1956","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        37","0","        18","0","         0","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.2"," ,0,1007, ","    127.7"," ,0","        0"," ,0"
"USC00045528","1957","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        46","0","        29","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.4"," ,0,0418, ","    203.4"," ,0","        0"," ,0"
"USC00045528","1958","36.78333","-120.36667","52.1","MENDOTA DAM, CA US","        51","0","        30","0","         1","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.2"," ,0,0219, ","    317.4"," ,0","        0"," ,0"
