"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00097860","1939","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","   1580.8","","    1580.8","6","        73","6","        58","6","        12","6","","","","","         0","6","         2","6","         0","6","       253","6","        82","6","","","","","   -1.7","6,0223, ","","","","","  51.3"," ,6,0508, ","   36.7","6,0622,+","","","","","","","0.0","6,0224","","","","","","","","","","","","","    975.5"," ,6","","","     20.76","6","     25.29","6","     16.24","6"
"USC00097860","1940","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","   1273.5","","    1273.5","6","        70","6","        52","6","        18","6","","","","","         0","6","        16","6","         0","6","       222","6","        49","6","","","","","   -7.8","6,0127, ","","","",""," 251.5"," ,6,0812, ","   37.2","6,0726, ","-2.2","6,1116","-2.2","6,1116","","","0.0","6,0204","-4.4","6,0129","-4.4","6,0129","-6.7","6,0128","","","    1196.2","2","    1196.2","6","   1401.1"," ,6","","","     18.75","6","     22.92","6","     14.57","6"
"USC00097860","1941","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        83","6","        64","6","        13","6","","","","","         0","6","         1","6","","","","","","","","","","","   -1.7","6,0301, ","","","",""," 101.6"," ,6,0626, ","","","","","","","","","-1.7","6,0301","","","","","","","","","","","","","   1143.9"," ,6","","","","","","","     15.98","6"
"USC00097860","1942","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","   1425.4","","    1425.4","6","        71","6","        52","6","        11","6","","","","","         0","6","         9","6","         0","6","       221","6","        68","6","","","","","   -3.9","6,0111, ","","","","","  78.7"," ,6,0103, ","   38.3","6,0720, ","0.0","6,1214","","","","","0.0","6,0228","-3.9","6,0111","","","","","","","     985.4","4","     985.4","6","    952.8"," ,6","","","     19.27","6","     23.44","6","     15.10","6"
"USC00097860","1943","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     888.5","5","     888.5"," ","","","","","","","","","",""
"USC00097860","1944","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","   1492.6","","    1492.6","6","       100","6","        72","6","        11","6","","","","","         0","6","         6","6","         0","6","       252","6","        61","6","","","","","   -2.8","6,1215, ","","","",""," 171.5"," ,6,1019, ","   37.8","6,0624,+","0.0","6,1203","-2.8","6,1215","","","0.0","6,0213","","","","","","","","","","","","","   1215.7"," ,6","","","     20.08","6","     24.28","6","     15.89","6"
"USC00097860","1949","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        96","0","        56","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 165.6"," ,0,0828, ","","","","","","","","","","","","","","","","","","","","","","","    817.5"," ,0","        0"," ,0","","","","","",""
"USC00097860","1950","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        96","0","        65","0","        10","0","        0","","         0","0","","","","","         0","0","       256","0","        26","0","         7"," ","         3"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 120.4"," ,0,0907, ","   38.3","0,0624, ","","","","","","","","","","","","","","","","","","","","","   1171.1"," ,0","        0"," ,0","","","     24.29","0","",""
"USC00097860","1951","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        90","0","        65","0","         9","0","        0","","         0","0","","","","","","","","","","","","","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.9"," ,0,0804, ","","","","","","","","","","","","","","","","","","","","","","","    981.7"," ,0","        0"," ,0","","","","","",""
"USC00097860","1952","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        71","0","        56","0","         8","0","        0","","         0","0","","","","","         0","0","       242","0","        54","0","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0823, ","   39.4","0,0626, ","","","","","","","","","","","","","","","","","","","","","    830.4"," ,0","        0"," ,0","","","     24.52","0","",""
"USC00097860","1953","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        89","0","        68","0","        13","0","        0","","         0","0","","","","","         0","0","       233","0","        31","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 105.4"," ,0,0926, ","   37.2","0,0526, ","","","","","","","","","","","","","","","","","","","","","   1165.4"," ,0","        0"," ,0","","","     24.11","0","",""
"USC00097860","1954","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","   1457.8","","    1457.8","0","        63","0","        43","0","        11","0","        0","","         0","0","         0","0","         9","0","         0","0","       239","0","        53","0","","","","","   -3.9","0,1103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  65.8"," ,0,0923, ","   39.4","0,0805, ","-3.9","0,1103","-3.9","0,1103","","","-0.6","0,0304","","","","","","","","","     747.9","9","     747.9","0","    799.3"," ,0","        0"," ,0","     19.90","0","     24.51","0","     15.28","0"
"USC00097860","1955","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        47","0","        42","0","        10","0","        0","","         0","0","","","","","         0","0","       254","0","        28","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 106.7"," ,0,0913, ","   35.6","0,0812, ","","","","","","","","","","","","","","","","","     946.1","1","     946.1","0","    774.0"," ,0","        0"," ,0","","","     24.07","0","",""
"USC00097860","1956","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","        64","0","        50","0","         6","0","        0","","         0","0","","","","","         0","0","       261","0","        51","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 147.3"," ,0,0821, ","   36.7","0,0806, ","","","","","","","","","","","","","","","","","","","","","    882.4"," ,0","        0"," ,0","","","     24.71","0","",""
"USC00097860","1957","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00097860","1958","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","       108","0","        62","0","        10","0","        0","","         0","0","         0","0","        19","0","","","","","","","","","","","  -10.6","0,0218, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.0"," ,0,0410, ","","","-0.6","0,1211","-4.4","0,1212","-4.4","0,1212","0.0","0,0221","-3.3","0,0220","-6.1","0,0219","-10.6","0,0218","-10.6","0,0218","","","","","    835.4"," ,0","        0"," ,0","","","","","     14.64","0"
"USC00097860","1959","32.0","-80.85","3.0","SAVANNAH BEACH, GA US","","","","","       138","0","        84","0","        19","0","        0","","         0","0","","","","","         0","0","       230","0","        23","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 101.1"," ,0,0808, ","   35.6","0,0630, ","","","","","","","","","","","","","","","","","","","","","   1676.2"," ,0","        0"," ,0","","","     23.55","0","",""
