"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HMAP","2001","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2183.2","","    2183.2","U","         0","U","         0","U","         0","U","       363","U","        16","U","   15.0","U,0207, ","   33.9","U,0817, ","","","","","     24.32","U","     28.32","U","     20.31","U"
"USR0000HMAP","2002","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2145.0","","    2145.0","U","         0","U","         0","U","         0","U","       364","U","        21","U","   15.0","U,0222,+","   33.9","U,1004, ","       0.5","5","       0.5","U","     24.20","U","     28.38","U","     20.02","U"
"USR0000HMAP","2003","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2266.8","","    2266.8","U","         0","U","         0","U","         0","U","       364","U","        36","U","   12.8","U,0117, ","   34.4","U,0807,+","       0.0","0","       0.0","U","     24.52","U","     28.74","U","     20.31","U"
"USR0000HMAP","2004","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2174.8","","    2174.8","U","         0","U","         0","U","         0","U","       361","U","        15","U","   15.6","U,1211, ","   32.8","U,0825,+","       0.3","3","       0.3","U","     24.33","U","     28.25","U","     20.41","U"
"USR0000HMAP","2005","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2115.5","","    2115.5","U","         0","U","         0","U","         0","U","       363","U","        14","U","   13.9","U,0315, ","   32.8","U,0808,+","       0.3","3","       0.3","U","     24.12","U","     28.10","U","     20.14","U"
"USR0000HMAP","2006","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2098.9","","    2098.9","U","         0","U","         0","U","         0","U","       365","U","        13","U","   15.0","U,0212, ","   33.3","U,0816, ","       0.0","0","       0.0","U","     24.09","U","     28.18","U","     19.99","U"
"USR0000HMAP","2015","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2070.9","","    2070.9","U","         0","U","         0","U","         0","U","       365","U","        13","U","   14.4","U,0215,+","   33.9","U,0819,+","","","","","     23.99","U","     27.72","U","     20.27","U"
"USR0000HMAP","2016","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2123.9","","    2123.9","U","         0","U","         0","U","         0","U","       364","U","         4","U","   13.3","U,0208, ","   32.8","U,0719, ","       0.0","0","       0.0","U","     24.15","U","     28.19","U","     20.11","U"
"USR0000HMAP","2018","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","   2093.4","","    2093.4","U","         0","U","         0","U","         0","U","       364","U","        22","U","   13.9","U,0429, ","   33.9","U,0817, ","       0.0","0","       0.0","U","     24.05","U","     28.08","U","     20.03","U"
"USR0000HMAP","2019","21.5261","-158.2042","158.5","MAKUA VALLEY HAWAII, HI US","","","","","","","","","","","","","","","","","","","       7.9","9","       7.9"," ","","","","","",""
