"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00031866","1960","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        95","I","        44","I","         5","I","","","","","","","","","","","","","  59.8"," ,I,1103, ","","","","","","","","","","","","","","","","","","","","","","","    554.8"," ,I","","","","","",""
"RSM00031866","1961","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       103","I","        42","I","         3","I","","","","","","","","","","","","","  68.7"," ,I,1006, ","","","","","","","","","","","","","","","","","","","","","","","    456.5"," ,I","","","","","",""
"RSM00031866","1962","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       103","I","        52","I","         6","I","","","","","","","","","","","","","  41.9"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    650.4"," ,I","","","","","",""
"RSM00031866","1963","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        90","I","        49","I","         6","I","","","","","","","","","","","","","  69.2"," ,I,0902, ","","","","","","","","","","","","","","","","","","","","","","","    565.6"," ,I","","","","","",""
"RSM00031866","1964","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        92","I","        43","I","         1","I","","","","","","","","","","","","","  29.5"," ,I,0905, ","","","","","","","","","","","","","","","","","","","","","","","    438.8"," ,I","","","","","",""
"RSM00031866","1965","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       110","I","        57","I","         4","I","","","","","","","","","","","","","  73.3"," ,I,0905, ","","","","","","","","","","","","","","","","","","","","","","","    666.4"," ,I","","","","","",""
"RSM00031866","1966","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       125","I","        58","I","         5","I","","","","","","","","","","","","","  36.9"," ,I,0816, ","","","","","","","","","","","","","","","","","","","","","","","    652.4"," ,I","","","","","",""
"RSM00031866","1967","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       118","I","        53","I","         2","I","","","","","","","","","","","","","  35.9"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","","","    516.9"," ,I","","","","","",""
"RSM00031866","1970","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       115","I","        54","I","         1","I","        49","S","       183","S","","","","","","","  -26.1","S,0102, ","  61.2"," ,I,0902, ","","","0.0","S,1009","-7.2","S,1010","-7.2","S,1010","-7.2","S,1010","-12.8","S,1114","0.0","S,0512","-2.2","S,0418","-5.0","S,0411","-7.2","S,0403","-11.1","S,0325","    540.8"," ,I","","","","","     -2.68","S"
"RSM00031866","1971","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       130","I","        62","I","         9","I","","","","","","","","","","","","","  82.5"," ,I,0928, ","","","","","","","","","","","","","","","","","","","","","","","    889.7"," ,I","","","","","",""
"RSM00031866","1972","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       124","I","        64","I","         7","I","","","","","","","","","","","","","  57.7"," ,I,1022, ","","","","","","","","","","","","","","","","","","","","","","","    778.3"," ,I","","","","","",""
"RSM00031866","1973","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        98","I","        38","I","         1","I","","","","","","","","","","","","","  71.9"," ,I,1001, ","","","","","","","","","","","","","","","","","","","","","","","    459.6"," ,I","","","","","",""
"RSM00031866","1974","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       117","I","        51","I","        10","I","        23","S","       184","S","","","","","","","  -27.0","S,1205,+","  78.0"," ,I,0915, ","","","0.0","S,1005","-3.0","S,1019","-8.0","S,1031","-8.0","S,1031","-11.0","S,1104","0.0","S,0510","-6.0","S,0415","-6.0","S,0415","-11.0","S,0325","-11.0","S,0325","    891.1"," ,I","","","","","     -2.54","S"
"RSM00031866","1975","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       103","I","        45","I","         3","I","        34","S","       187","S","","","","","","","  -30.0","S,0213, ","  52.8"," ,I,0817, ","","","-2.0","S,1015","-4.0","S,1025","-8.0","S,1029","-8.0","S,1029","-9.0","S,1119","0.0","S,0522","-4.0","S,0420","-6.0","S,0403","-7.0","S,0402","-10.0","S,0319","    471.2"," ,I","","","","","     -2.29","S"
"RSM00031866","1976","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       111","I","        42","I","         3","I","        34","S","       184","S","       125","S","        21","S","         0","S","  -24.0","S,1230,+","  59.6"," ,I,0810, ","   28.0","S,0904, ","0.0","S,1007","-3.0","S,1025","-13.0","S,1104","-13.0","S,1104","-13.0","S,1104","-6.0","S,0607","-6.0","S,0607","-6.0","S,0607","-7.0","S,0410","-9.0","S,0408","    521.1"," ,I","      1.65","S","      5.99","S","     -2.70","S"
"RSM00031866","1977","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        90","S","        37","S","         2","S","        53","S","       192","S","","","","","","","  -28.0","S,0301, ","  27.2"," ,S,0324, ","","","0.0","S,0930","-3.0","S,1026","-5.0","S,1101","-8.0","S,1102","-10.0","S,1109","-1.0","S,0509","-5.0","S,0421","-5.0","S,0421","-10.0","S,0418","-10.0","S,0418","    450.3"," ,S","","","","","     -3.19","S"
"RSM00031866","1978","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        95","I","        36","I","         1","I","","","","","","","","","","","","","  31.5"," ,I,0919, ","","","","","","","","","","","","","","","","","","","","","","","    385.5"," ,I","","","","","",""
"RSM00031866","1979","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        90","I","        34","I","         1","I","","","","","","","","","","","","","  66.8"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    394.6"," ,I","","","","","",""
"RSM00031866","1980","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       107","I","        49","I","         4","I","","","","","","","","","","","","","  31.7"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","","","    476.1"," ,I","","","","","",""
"RSM00031866","1981","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       110","I","        57","I","         6","I","","","","","","","","","","","","","  60.5"," ,I,1009, ","","","","","","","","","","","","","","","","","","","","","","","    789.4"," ,I","","","","","",""
"RSM00031866","1982","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        87","I","        42","I","         6","I","","","","","","","","","","","","","  71.5"," ,I,1020, ","","","","","","","","","","","","","","","","","","","","","","","    662.8"," ,I","","","","","",""
"RSM00031866","1983","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       110","I","        62","I","         3","I","","","","","","","","","","","","","  46.4"," ,I,1117, ","","","","","","","","","","","","","","","","","","","","","","","    689.0"," ,I","","","","","",""
"RSM00031866","1984","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       113","I","        42","I","         7","I","","","","","","","","","","","","","  87.7"," ,I,1021, ","","","","","","","","","","","","","","","","","","","","","","","    690.7"," ,I","","","","","",""
"RSM00031866","1985","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       107","I","        48","I","         5","I","","","","","","","","","","","","","  88.7"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","","","    652.0"," ,I","","","","","",""
"RSM00031866","1989","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        94","I","        63","I","        10","I","","","","","","","","","","","","","  51.6"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    876.9"," ,I","","","","","",""
"RSM00031866","1990","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        95","I","        49","I","         8","I","","","","","","","","","","","","","  88.1"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","","","    918.5"," ,I","","","","","",""
"RSM00031866","1991","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       115","I","        64","I","         3","I","","","","","","","","","","","","","  41.4"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    636.6"," ,I","","","","","",""
"RSM00031866","1992","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       115","I","        68","I","         4","I","","","","","","","","","","","","","  47.7"," ,I,0908, ","","","","","","","","","","","","","","","","","","","","","","","    721.4"," ,I","","","","","",""
"RSM00031866","1998","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","        98","S","        14","S","         0","S","","","","","   29.3","S,0515, ","","","","","","","","","","","","","","","","","","","","","","","","","      7.44","S","",""
"RSM00031866","1999","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","       118","S","        40","S","         3","S","","","","","   40.1","S,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","      7.60","S","",""
"RSM00031866","2000","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","       116","S","        32","S","         0","S","","","","","   31.9","S,0711, ","","","","","","","","","","","","","","","","","","","","","","","","","      6.93","S","",""
"RSM00031866","2001","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","       108","S","        19","S","         0","S","","","","","   30.1","S,0624, ","","","","","","","","","","","","","","","","","","","","","","","","","      6.43","S","",""
"RSM00031866","2010","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","        97","S","        44","S","         1","S","","","","","   34.0","S,0806, ","","","","","","","","","","","","","","","","","","","","","","","","","      7.56","S","",""
"RSM00031866","2011","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","        96","S","        23","S","         0","S","","","","","   30.2","S,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","      6.94","S","",""
"RSM00031866","2012","46.533","138.333","4.0","SOSUNOVO, RS","","","","","","","","","","","","","","","       125","S","        30","S","         0","S","","","","","   28.7","S,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","      6.58","S","",""
"RSM00031866","2013","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       115","S","        66","S","        13","S","","","","","","","","","","","",""," 144.0"," ,S,0823, ","","","","","","","","","","","","","","","","","","","","","","","   1326.9"," ,S","","","","","",""
"RSM00031866","2014","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        87","S","        54","S","        11","S","","","","","","","","","","","",""," 173.0"," ,S,0811, ","","","","","","","","","","","","","","","","","","","","","","","   1070.9"," ,S","","","","","",""
"RSM00031866","2015","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       121","S","        63","S","        13","S","","","","","        94","S","        25","S","         0","S","",""," 100.1"," ,S,0910, ","   31.3","S,0711, ","","","","","","","","","","","","","","","","","","","","","   1129.2"," ,S","","","      8.07","S","",""
"RSM00031866","2016","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       110","S","        56","S","         7","S","        54","S","       176","S","","","","","","","  -28.3","S,0131, "," 289.1"," ,S,0829, ","","","-3.4","S,1006","-3.4","S,1006","-5.1","S,1022","-8.1","S,1028","-13.0","S,1031","-0.2","S,0508","-3.3","S,0501","-4.5","S,0411","-7.6","S,0322","-11.0","S,0320","   1200.9"," ,S","","","","","     -2.75","S"
"RSM00031866","2017","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       104","S","        52","S","         4","S","        33","S","       187","S","","","","","","","  -29.7","S,1219, ","  49.0"," ,S,0610, ","","","-0.8","S,0927","-2.7","S,1013","-5.1","S,1015","-7.1","S,1030","-9.1","S,1104","-0.1","S,0603","-2.7","S,0417","-4.8","S,0409","-8.1","S,0317","-8.9","S,0312","    650.9"," ,S","","","","","     -1.91","S"
"RSM00031866","2018","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        90","S","        52","S","         8","S","        38","S","       164","S","       102","S","        25","S","         1","S","  -26.8","S,0129, ","  81.0"," ,S,1109, ","   33.1","S,0720, ","-1.1","S,1009","-2.2","S,1018","-5.4","S,1105","-7.6","S,1106","-10.2","S,1119","-2.3","S,0508","-2.3","S,0508","-4.4","S,0408","-8.2","S,0404","-15.2","S,0320","    775.2"," ,S","      2.79","S","      7.51","S","     -1.94","S"
"RSM00031866","2019","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       100","S","        57","S","        10","S","        35","S","       180","S","","","","","","","  -27.5","S,0208, ","  84.1"," ,S,0816, ","","","0.0","S,0924","-3.9","S,1012","-4.5","S,1014","-10.4","S,1107","-10.4","S,1107","-0.3","S,0511","-5.0","S,0426","-5.0","S,0426","-9.4","S,0401","-9.4","S,0401","    904.9"," ,S","","","","","     -1.92","S"
"RSM00031866","2020","46.533","138.333","4.0","SOSUNOVO, RS","","","","","       109","S","        59","S","         7","S","        31","S","       176","S","        98","S","        26","S","         0","S","  -24.5","S,1229,+","  78.0"," ,S,1005, ","   29.9","S,0826, ","-0.8","S,1013","-3.5","S,1014","-4.9","S,1102","-9.4","S,1109","-9.4","S,1109","-1.0","S,0520","-2.6","S,0423","-4.6","S,0411","-7.6","S,0324","-10.6","S,0317","    787.5"," ,S","      3.32","S","      7.77","S","     -1.14","S"
"RSM00031866","2022","46.533","138.333","4.0","SOSUNOVO, RS","     38.8","","      38.8","S","       110","S","        59","S","         9","S","        28","S","       181","S","        94","S","        42","S","         1","S","  -24.0","S,1219, "," 124.0"," ,S,0624, ","   34.2","S,0730, ","-1.1","S,0920","-3.8","S,1005","-4.4","S,1025","-6.9","S,1104","-9.5","S,1116","-0.1","S,0523","-2.9","S,0429","-5.5","S,0401","-8.1","S,0323","-9.5","S,0322","    990.2"," ,S","      3.63","S","      8.14","S","     -0.89","S"
"RSM00031866","2023","46.533","138.333","4.0","SOSUNOVO, RS","","","","","        97","S","        61","S","         9","S","","","","","","","","","","","","","  79.0"," ,S,1117, ","","","","","","","","","","","","","","","","","","","","","","","    895.2"," ,S","","","","","",""
