"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087774","2016","-41.25","-68.733","888.0","MAQUINCHAO, AR","         0","S","       116","S","  -14.6","S,0724, ","-1.8","S,0324","-2.9","S,0408","-7.9","S,0418","-7.9","S,0418","-10.6","S,0630","-3.6","S,1117","-3.6","S,1117","-4.5","S,1008","-8.8","S,0923","-10.6","S,0905","      2.50","S"
"ARM00087774","2019","-41.25","-68.733","888.0","MAQUINCHAO, AR","         0","S","       151","S","  -11.4","S,0529, ","-0.2","S,0110","-3.0","S,0211","-4.5","S,0320","-8.5","S,0521","-11.4","S,0529","-0.6","S,1030","-3.2","S,1023","-6.4","S,1013","-8.7","S,0922","-10.2","S,0904","      1.63","S"
"ARM00087774","2020","-41.25","-68.733","888.0","MAQUINCHAO, AR","         0","S","       150","S","  -12.5","S,0704, ","-0.5","S,0205","-2.8","S,0330","-7.2","S,0407","-7.2","S,0407","-9.2","S,0522","-0.2","S,1030","-2.2","S,1029","-4.6","S,1020","-7.2","S,0920","-9.0","S,0821","      1.90","S"
"ARM00087774","2022","-41.25","-68.733","888.0","MAQUINCHAO, AR","         1","S","       153","S","  -19.9","S,0719, ","-2.2","S,0318","-2.2","S,0318","-4.6","S,0331","-11.2","S,0429","-11.2","S,0429","-1.0","S,1120","-5.0","S,1013","-5.0","S,1013","-6.8","S,0902","-9.6","S,0829","      1.55","S"
"ARM00087774","2023","-41.25","-68.733","888.0","MAQUINCHAO, AR","         0","S","       147","S","  -13.0","S,0717, ","-4.2","S,0217","-4.2","S,0217","-4.8","S,0331","-11.8","S,0520","-11.8","S,0520","-1.0","S,1218","-4.3","S,1017","-9.4","S,1011","-9.4","S,1011","-9.4","S,1011","      1.89","S"
