"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TX000038987","1905","35.2831","62.35","625.0","GYSHGY, TX","","","","","        26","r","        12","r","         0","r","         5","r","       107","r","","","","","","","  -29.5","r,0110, ","  12.3"," ,r,0406, ","","","-2.8","r,1015","-2.8","r,1015","-4.8","r,1016","-10.2","r,1215","-10.2","r,1215","-3.1","r,0331","-3.1","r,0331","-5.3","r,0320","-8.8","r,0317","-9.6","r,0316","","","","","     99.4"," ,r","","","","","      6.11","r"
"TX000038987","1906","35.2831","62.35","625.0","GYSHGY, TX","","","","","","","","","","","         0","r","        99","r","","","","","","","  -10.2","r,1205, ","","","","","-2.5","r,1010","-2.5","r,1010","-5.0","r,1018","-7.2","r,1019","-10.0","r,1021","-0.5","r,0407","-2.5","r,0328","-5.5","r,0327","-7.5","r,0301","","","    2254.3","3","    2254.3","r","","","","","","","      6.34","r"
"TX000038987","1907","35.2831","62.35","625.0","GYSHGY, TX","","","","","        49","r","        24","r","         0","r","","","","","","","","","","","","","  11.2"," ,r,0224, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    162.2"," ,r","","","","","",""
"TX000038987","1914","35.2831","62.35","625.0","GYSHGY, TX","    959.2","","     959.2","r","        61","r","        32","r","         3","r","         0","r","        65","r","         2","r","       216","r","       113","r","  -15.3","r,0217, ","  42.9"," ,r,0405, ","   44.9","r,0620, ","-0.4","r,1014","-2.3","r,1015","-7.7","r,1205","-7.7","r,1205","-10.4","r,1228","-7.3","r,0319","-7.3","r,0319","-7.3","r,0319","-7.3","r,0319","-9.9","r,0218","","","","","    373.9"," ,r","     15.94","r","     23.86","r","      8.01","r"
"TX000038987","1915","35.2831","62.35","625.0","GYSHGY, TX","   1009.4","","    1009.4","r","        29","r","        24","r","         0","r","         1","r","        75","r","         4","r","       239","r","       125","r","  -23.0","r,0102, ","  25.2"," ,r,0425, ","   42.6","r,0816, ","-1.5","r,1017","-5.2","r,1018","-5.2","r,1018","-7.3","r,1222","","","-0.6","r,0313","-2.9","r,0228","-6.7","r,0219","-6.7","r,0219","-8.9","r,0218","    1745.6","6","    1745.6","r","    247.4"," ,r","     16.53","r","     25.41","r","      7.65","r"
"TX000038987","1916","35.2831","62.35","625.0","GYSHGY, TX","    703.9","","     703.9","r","        50","r","        31","r","         5","r","         0","r","       104","r","         2","r","       197","r","        84","r","  -17.2","r,0202, ","  36.5"," ,r,0130, ","   42.0","r,0911, ","-4.0","r,1018","-4.0","r,1018","-5.2","r,1026","-10.0","r,1103","-10.0","r,1103","-1.4","r,0320","-3.9","r,0304","-4.6","r,0224","-7.4","r,0210","-11.4","r,0207","    1965.5","5","    1965.5","r","    393.1"," ,r","     13.79","r","     21.93","r","      5.64","r"
"TX000038987","1917","35.2831","62.35","625.0","GYSHGY, TX","    931.3","","     931.3","r","        20","r","        14","r","         1","r","         2","r","       104","r","         5","r","       218","r","       107","r","  -20.5","r,1231, ","  30.0"," ,r,0307, ","   42.0","r,0815, ","-1.5","r,1006","-2.5","r,1026","-7.9","r,1102","-7.9","r,1102","-9.4","r,1106","-3.4","r,0412","-3.4","r,0412","-7.4","r,0320","-7.4","r,0320","","","    1975.0","0","    1975.0","r","     99.3"," ,r","     15.39","r","     24.30","r","      6.47","r"
"TX000038987","1924","35.2831","62.35","625.0","GYSHGY, TX","","","","","        41","r","        29","r","         3","r","","","","","","","","","","","","","  55.7"," ,r,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    364.2"," ,r","","","","","",""
"TX000038987","1928","35.2831","62.35","625.0","GYSHGY, TX","    678.1","","     678.1","r","        47","r","        19","r","         1","r","         1","r","        82","r","        17","r","       217","r","        73","r","  -20.6","r,0210, ","  45.8"," ,r,1209, ","   39.0","r,0811, ","-1.3","r,1026","-2.9","r,1103","-4.9","r,1113","-7.9","r,1129","-11.0","r,1201","-2.3","r,0330","-2.3","r,0330","-5.5","r,0310","-14.4","r,0213","-14.4","r,0213","    2112.1","1","    2112.1","r","    233.7"," ,r","     13.98","r","     21.73","r","      6.23","r"
"TX000038987","1929","35.2831","62.35","625.0","GYSHGY, TX","    714.9","","     714.9","r","        41","r","        25","r","         1","r","         6","r","       100","r","        28","r","       214","r","        78","r","  -22.4","r,1219, ","  47.2"," ,r,0220, ","   38.8","r,0921, ","-0.6","r,1012","-2.6","r,1024","-4.6","r,1105","-12.8","r,1211","-12.8","r,1211","-0.2","r,0330","-2.3","r,0326","-5.8","r,0228","-11.2","r,0227","-11.2","r,0227","    2147.7","7","    2147.7","r","    248.6"," ,r","     13.57","r","     21.48","r","      5.66","r"
