"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00059293","1952","23.8","114.733","41.0","HEYUAN, CH","   1973.0","","    1973.0","s","       137","s","        90","s","        19","s","         0","s","         0","s","         0","s","       291","s","        88","s","    0.2","s,1211, "," 130.0"," ,s,0407, ","   36.3","s,0704, ","","","","","","","","","","","   1838.5"," ,s","     22.58","s","     26.71","s","     18.45","s"
"CHM00059293","1953","23.8","114.733","41.0","HEYUAN, CH","   1829.6","","    1829.6","s","       154","s","       117","s","        26","s","         0","s","         0","s","         0","s","       277","s","        74","s","    1.8","s,0107, "," 153.8"," ,s,0531, ","   39.3","s,0812, ","","","","","","","     540.2","2","     540.2","s","   2140.0"," ,s","     21.99","s","     26.05","s","     17.93","s"
"CHM00059293","1954","23.8","114.733","41.0","HEYUAN, CH","","","","","       135","s","        88","s","        18","s","         0","s","         2","s","","","","","","","   -1.0","s,1218, ","  85.0"," ,s,0620, ","","","-0.5","s,1217","","","","","","","","","   1341.2"," ,s","","","","","     17.11","s"
"CHM00059293","1955","23.8","114.733","41.0","HEYUAN, CH","   1792.8","","    1792.8","s","       109","s","        77","s","        18","s","         0","s","         4","s","         0","s","       300","s","        81","s","   -3.8","s,0112, "," 167.3"," ,s,0719, ","   36.4","s,0918, ","","","-1.5","s,0117","-3.1","s,0113","     563.9","9","     563.9","s","   1574.6"," ,s","     21.76","s","     27.02","s","     16.51","s"
"CHM00059293","1956","23.8","114.733","41.0","HEYUAN, CH","   1846.4","","    1846.4","s","       146","s","        94","s","        18","s","         0","s","         4","s","         0","s","       278","s","        91","s","   -1.9","s,0111,+","  83.6"," ,s,0613, ","   36.9","s,0801,+","","","-1.4","s,0124","","","     634.6","6","     634.6","s","   1553.9"," ,s","     21.49","s","     26.17","s","     16.82","s"
"CHM00059293","1957","23.8","114.733","41.0","HEYUAN, CH","   1785.5","","    1785.5","s","       140","s","        99","s","        30","s","         0","s","         4","s","         0","s","       285","s","        86","s","   -1.9","s,0211, "," 131.0"," ,s,0923, ","   37.7","s,0814, ","","","-0.6","s,0214","","","     652.8","8","     652.8","s","   2359.1"," ,s","     21.71","s","     26.13","s","     17.28","s"
"CHM00059293","1958","23.8","114.733","41.0","HEYUAN, CH","   1852.6","","    1852.6","s","       131","s","        82","s","        13","s","         0","s","         0","s","         0","s","       298","s","        89","s","    1.3","s,0105, ","  89.5"," ,s,0507, ","   37.2","s,0716, ","","","","","","","     496.9","9","     496.9","s","   1313.0"," ,s","     21.89","s","     26.57","s","     17.21","s"
"CHM00059293","1959","23.8","114.733","41.0","HEYUAN, CH","   1878.8","","    1878.8","s","       151","s","       115","s","        33","s","         0","s","         1","s","         0","s","       291","s","        65","s","    0.0","s,0118, "," 399.9"," ,s,0613, ","   36.3","s,0829, ","","","0.0","s,0118","","","     516.2","2","     516.2","s","   3002.3"," ,s","     22.17","s","     26.50","s","     17.84","s"
"CHM00059293","1960","23.8","114.733","41.0","HEYUAN, CH","   1869.8","","    1869.8","s","       136","s","       101","s","        24","s","         0","s","         0","s","         0","s","       296","s","        77","s","    0.7","s,0104, "," 116.1"," ,s,0827, ","   36.5","s,0726, ","","","","","","","     387.1","1","     387.1","s","   1998.4"," ,s","     22.26","s","     26.75","s","     17.76","s"
"CHM00059293","1961","23.8","114.733","41.0","HEYUAN, CH","   1892.3","","    1892.3","s","       158","s","       117","s","        29","s","         0","s","         2","s","         0","s","       290","s","        82","s","   -1.0","s,0119, "," 112.8"," ,s,0715, ","   37.8","s,0630, ","","","-1.0","s,0119","","","     546.3","3","     546.3","s","   2208.1"," ,s","     22.14","s","     26.57","s","     17.70","s"
