"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKW00035049","1951","52.31667","0.91667","61.3","STANTON, ENG UK","","","","","","","","","","","","","","","","","","","","","","","","","        87"," ","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035049","1952","52.31667","0.91667","61.3","STANTON, ENG UK","     32.9","","      32.9","X","       142","X","        71","X","         0","X","        6","","         7","X","         0","X","        73","X","         2","X","        54","X","         0","X","       130"," ","        12"," ","   -8.3","X,0128, ","    76"," ,X,0330, ","    89"," ,X,0214, ","  21.6"," ,X,0217, ","   29.4","X,0630, ","-1.1","X,1012","-3.3","X,1115","-4.4","X,1116","-7.2","X,1125","-1.1","X,0403","-2.2","X,0327","-4.4","X,0227","-8.3","X,0128","","","    3073.6","6","","","    514.4"," ,X","      304"," ,X","      8.98","X","     12.85","X","      5.12","X"
"UKW00035049","1953","52.31667","0.91667","61.3","STANTON, ENG UK","      7.8","","       7.8","X","       121","X","        51","X","         2","X","        6","","         1","X","         0","X","        57","X","         2","X","        41","X","         0","X","       194"," ","        19"," ","   -5.6","X,0316, ","    51"," ,X,0107,+","    89"," ,X,0106, ","  31.0"," ,X,1101, ","   30.6","X,0812, ","0.0","X,1103","","","","","","","-1.1","X,0426","-2.8","X,0317","-5.6","X,0316","","","","","    3551.0","0","    3551.0","X","    467.5"," ,X","      131"," ,X","      9.50","X","     13.28","X","      5.71","X"
"UKW00035049","1954","52.31667","0.91667","61.3","STANTON, ENG UK","      2.8","","       2.8","X","       153","X","        65","X","         0","X","        8","","         2","X","         0","X","        50","X","         9","X","        25","X","         0","X","       197"," ","        16"," ","  -12.8","X,0201, ","    51"," ,X,0204,+","    71"," ,X,0303, ","  21.8"," ,X,0816, ","   26.7","X,0901, ","0.0","X,1115","-2.8","X,1207","-4.4","X,1211","","","-1.1","X,0427","-2.8","X,0411","-6.1","X,0301","-6.7","X,0207","-8.9","X,0206","    3324.0","0","    3324.0","X","    619.3"," ,X","      200"," ,X","      8.91","X","     12.54","X","      5.28","X"
"UKW00035049","1955","52.31667","0.91667","61.3","STANTON, ENG UK","     30.9","","      30.9","X","       105","X","        43","X","         1","X","       21","","         5","X","         0","X","        83","X","        10","X","        53","X","         0","X","       212"," ","        10"," ","   -8.3","X,0120, ","    76"," ,X,0219,+","    74"," ,X,0217, ","  29.2"," ,X,1021, ","   29.4","X,0717, ","-1.7","X,1016","-2.2","X,1031","-5.0","X,1219","","","-1.7","X,0425","-5.0","X,0331","-5.0","X,0331","-6.7","X,0228","","","    3532.1","1","    3532.1","X","    335.9"," ,X","      408"," ,X","      8.79","X","     12.72","X","      4.85","X"
"UKW00035049","1956","52.31667","0.91667","61.3","STANTON, ENG UK","","","","","","","","","","","","","","","","","","","","","","","","","        81"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035049","1957","52.31667","0.91667","61.3","STANTON, ENG UK","","","","","","","","","","","","","","","","","","","","","","","","","        62"," ","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00035049","1958","52.31667","0.91667","61.3","STANTON, ENG UK","","","","","","","","","","","       12","","","","","","","","","","","","","","       194"," ","        15"," ","","","   152"," ,X,0226, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
