"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HKII","2003","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2192.7","","    2192.7","U","         0","U","         0","U","         0","U","       365","U","         0","U","   12.2","U,0117, ","   31.1","U,1001, ","","","","","     24.33","U","     26.49","U","     22.16","U"
"USR0000HKII","2005","21.6883","-157.9525","1.5","KII HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HKII","2006","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2091.9","","    2091.9","U","         0","U","         0","U","         0","U","       362","U","         0","U","   16.7","U,0218,+","   29.4","U,1114,+","","","","","     24.09","U","     25.86","U","     22.31","U"
"USR0000HKII","2007","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2208.0","","    2208.0","U","         0","U","         0","U","         0","U","       365","U","         0","U","   14.4","U,0204, ","   28.9","U,0907, ","       0.0","0","       0.0","U","     24.39","U","     26.41","U","     22.37","U"
"USR0000HKII","2008","21.6883","-157.9525","1.5","KII HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HKII","2010","21.6883","-157.9525","1.5","KII HAWAII, HI US","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","U","","","","","",""
"USR0000HKII","2011","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2181.1","","    2181.1","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.6","U,0111, ","   29.4","U,0114, ","","","","","     24.30","U","     26.21","U","     22.39","U"
"USR0000HKII","2014","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2253.7","","    2253.7","U","         0","U","         0","U","         0","U","       365","U","         0","U","   14.4","U,0124, ","   30.0","U,1004,+","       0.0","0","       0.0","U","     24.50","U","     26.59","U","     22.41","U"
"USR0000HKII","2015","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2335.8","","    2335.8","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.0","U,0309, ","   31.1","U,0902, ","       0.0","0","       0.0","U","     24.72","U","     26.69","U","     22.75","U"
"USR0000HKII","2016","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2297.9","","    2297.9","U","         0","U","         0","U","         0","U","       366","U","         0","U","   15.0","U,0209,+","   29.4","U,0904,+","       0.0","0","       0.0","U","     24.61","U","     26.63","U","     22.58","U"
"USR0000HKII","2017","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2299.4","","    2299.4","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.6","U,0209, ","   29.4","U,0930, ","       0.0","0","       0.0","U","     24.66","U","     26.79","U","     22.54","U"
"USR0000HKII","2018","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2291.9","","    2291.9","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.6","U,0429, ","   31.1","U,0925, ","       0.0","0","       0.0","U","     24.60","U","     26.49","U","     22.71","U"
"USR0000HKII","2019","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2383.7","","    2383.7","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.0","U,0214, ","   30.0","U,1115,+","       0.3","3","       0.3","U","     24.84","U","     26.95","U","     22.74","U"
"USR0000HKII","2020","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2416.5","","    2416.5","U","         0","U","         0","U","         0","U","       366","U","         0","U","   16.3","U,0123, ","   29.4","U,1018, ","       0.0","0","       0.0","U","     24.93","U","     27.01","U","     22.85","U"
"USR0000HKII","2021","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2247.4","","    2247.4","U","         0","U","         0","U","         0","U","       365","U","         0","U","   15.0","U,0205, ","   28.7","U,0822, ","       0.0","0","       0.0","U","     24.48","U","     26.41","U","     22.55","U"
"USR0000HKII","2024","21.6883","-157.9525","1.5","KII HAWAII, HI US","   2281.3","","    2281.3","U","         0","U","         0","U","         0","U","       366","U","         0","U","   15.6","U,0114, ","   30.0","U,0413, ","       0.0","0","       0.0","U","     24.58","U","     26.63","U","     22.53","U"
