"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBIH","1999","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3357.4","4","    3357.4","U","","","","","",""
"USR0000CBIH","2001","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    280.5","","     280.5","U","         0","U","        86","U","         2","U","       131","U","         9","U","   -5.0","U,0403,+","   35.0","U,0908,+","0.0","U,1107","-2.2","U,1126","","","","","","","0.0","U,0421","-2.2","U,0413","-5.0","U,0403","","","    3011.5","5","    3011.5","U","     10.99","U","     15.72","U","      6.25","U"
"USR0000CBIH","2002","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    386.4","","     386.4","U","         0","U","        70","U","         1","U","       123","U","        21","U","   -6.7","U,0130,+","   38.9","U,0813, ","0.0","U,1030","","","","","","","","","0.0","U,0510","-2.8","U,0418","-5.6","U,0318","-6.7","U,0130","    2927.6","6","    2927.6","U","     11.68","U","     16.98","U","      6.38","U"
"USR0000CBIH","2003","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    403.2","","     403.2","U","         0","U","        76","U","         0","U","       133","U","        26","U","   -4.4","U,1226,+","   37.8","U,0730, ","0.0","U,1030","-2.8","U,1121","-4.4","U,1122","","","","","-0.6","U,0518","-2.2","U,0402","","","","","    2781.7","7","    2781.7","U","     11.42","U","     16.46","U","      6.37","U"
"USR0000CBIH","2005","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    316.5","","     316.5","U","         0","U","        60","U","         2","U","       109","U","        20","U","   -3.9","U,0112, ","   35.6","U,0718,+","0.0","U,1125","-2.8","U,1203","","","","","","","0.0","U,0419","-2.2","U,0414","","","","","    2855.0","0","    2855.0","U","     11.21","U","     16.15","U","      6.27","U"
"USR0000CBIH","2006","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    368.0","","     368.0","U","         0","U","        92","U","         2","U","       130","U","        15","U","   -6.7","U,0311, ","   36.7","U,0726,+","0.0","U,1109","-2.8","U,1127","-4.4","U,1128","","","","","0.0","U,0527","-2.2","U,0416","-6.7","U,0311","-6.7","U,0311","    2831.2","2","    2831.2","U","     11.20","U","     16.17","U","      6.23","U"
"USR0000CBIH","2007","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    191.5","","     191.5","U","         0","U","        85","U","         3","U","       111","U","         8","U","   -7.8","U,0112, ","   33.9","U,0828,+","0.0","U,1020","-2.8","U,1130","-5.0","U,1221","","","","","0.0","U,0505","-3.9","U,0328","-5.0","U,0114","-7.8","U,0112","    2823.6","6","    2823.6","U","     10.66","U","     15.87","U","      5.45","U"
"USR0000CBIH","2009","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    366.3","","     366.3","U","         0","U","        86","U","         3","U","       114","U","        17","U","   -8.3","U,1207, ","   35.6","U,0819,+","0.0","U,1004","-3.9","U,1205","-6.1","U,1206","-8.3","U,1207","","","-1.1","U,0428","-3.3","U,0415","-5.0","U,0323","","","    2683.6","6","    2683.6","U","     11.16","U","     16.24","U","      6.07","U"
"USR0000CBIH","2010","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    260.0","","     260.0","U","         0","U","        82","U","         1","U","       104","U","         4","U","   -7.2","U,1124, ","   36.1","U,0825, ","-0.6","U,1027","-6.1","U,1123","-6.1","U,1123","-7.2","U,1124","","","-0.6","U,0523","-2.2","U,0409","-4.4","U,0309","","","    3200.3","3","    3200.3","U","     10.27","U","     14.74","U","      5.79","U"
"USR0000CBIH","2011","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3279.3","3","    3279.3","U","","","","","",""
"USR0000CBIH","2013","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    303.5","","     303.5","U","         0","U","        69","U","         3","U","       124","U","         9","U","  -10.0","U,1208, ","   35.0","U,0910, ","-0.6","U,1103","-3.9","U,1203","-6.1","U,1204","-7.2","U,1205","-10.0","U,1208","0.0","U,0523","-2.8","U,0416","-4.4","U,0209","-7.8","U,0113","    2778.0","0","    2778.0","U","     11.54","U","     16.75","U","      6.32","U"
"USR0000CBIH","2014","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    416.9","","     416.9","U","         0","U","        30","U","         0","U","       142","U","        16","U","   -4.4","U,1231,+","   34.4","U,0728, ","-0.6","U,1117","-2.8","U,1226","-4.4","U,1230","","","","","0.0","U,0425","-3.3","U,0205","","","","","    2576.3","3","    2576.3","U","     12.72","U","     17.51","U","      7.92","U"
"USR0000CBIH","2020","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    426.7","","     426.7","U","         0","U","        65","U","         0","U","       145","U","        18","U","   -5.0","U,0204,+","   36.7","U,0907, ","0.0","U,1107","-2.2","U,1108","","","","","","","-0.6","U,0406","-2.2","U,0403","-4.4","U,0316","","","    2713.4","4","    2713.4","U","     12.36","U","     17.50","U","      7.21","U"
"USR0000CBIH","2021","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    480.7","","     480.7","U","         0","U","        73","U","         6","U","       139","U","        23","U","   -5.6","U,1227, ","   39.4","U,0627, ","-0.6","U,1012","-2.8","U,1210","-4.4","U,1214","","","","","-1.1","U,0520","-2.8","U,0323","-5.0","U,0316","","","    2553.8","8","    2553.8","U","     12.16","U","     17.46","U","      6.85","U"
"USR0000CBIH","2022","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    457.0","","     457.0","U","         0","U","        79","U","         0","U","       134","U","        23","U","   -6.7","U,0223, ","   39.4","U,0906, ","-1.1","U,1102","-2.2","U,1103","-5.0","U,1202","","","","","0.0","U,0511","-2.8","U,0510","-6.7","U,0223","-6.7","U,0223","    2755.7","7","    2755.7","U","     12.00","U","     17.37","U","      6.63","U"
"USR0000CBIH","2023","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    361.2","","     361.2","U","         0","U","        81","U","         6","U","       140","U","        15","U","   -7.2","U,0301, ","   37.8","U,0815,+","-1.1","U,1026","-2.2","U,1209","","","","","","","0.0","U,0424","-3.9","U,0418","-5.0","U,0404","-7.2","U,0301","    2966.5","5","    2966.5","U","     11.41","U","     16.59","U","      6.23","U"
"USR0000CBIH","2024","41.0975","-123.6358","1088.1","BIG HILL CALIFORNIA, CA US","    450.5","","     450.5","U","         0","U","        61","U","         1","U","       141","U","        22","U","   -5.0","U,0111, ","   39.4","U,0807,+","-0.6","U,1115","-2.2","U,1116","","","","","","","0.0","U,0507","-2.8","U,0405","-5.0","U,0111","","","    2676.6","6","    2676.6","U","     11.93","U","     16.88","U","      6.97","U"
