"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CWPK","2000","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    759.4","","     759.4","U","         0","U","        18","U","         0","U","       186","U","        43","U","   -2.2","U,0306, ","   37.8","U,0919,+","0.0","U,1110","","","","","0.0","U,0418","-2.2","U,0306","","","","","","","","","     15.80","U","     20.97","U","     10.63","U"
"USR0000CWPK","2001","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    944.9","","     944.9","U","         0","U","        35","U","         0","U","       204","U","        48","U","   -2.2","U,1215,+","   37.8","U,0703,+","0.0","U,1126","-2.2","U,1215","","","-0.6","U,0421","-2.2","U,0214","","","","","    1784.7","7","    1784.7","U","     16.08","U","     21.16","U","     10.99","U"
"USR0000CWPK","2002","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    782.8","","     782.8","U","         0","U","        20","U","         0","U","       186","U","        38","U","   -3.9","U,0130,+","   40.0","U,0709, ","0.0","U,1217","","","","","-2.2","U,0318","-2.2","U,0318","","","","","    1582.1","1","    1582.1","U","     16.09","U","     21.31","U","     10.89","U"
"USR0000CWPK","2003","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","   1097.8","","    1097.8","U","         0","U","        15","U","         0","U","       178","U","        76","U","   -1.7","U,1227, ","   38.9","U,0716, ","-1.1","U,1122","","","","","0.0","U,0509","","","","","","","    1704.4","4","    1704.4","U","     16.50","U","     21.72","U","     11.28","U"
"USR0000CWPK","2004","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    760.3","","     760.3","U","         0","U","        12","U","         0","U","       182","U","        32","U","   -1.7","U,1129,+","   36.7","U,0907,+","-1.1","U,1128","","","","","0.0","U,0302","","","","","","","    1615.8","8","    1615.8","U","     15.59","U","     20.69","U","     10.48","U"
"USR0000CWPK","2005","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    674.5","","     674.5","U","         0","U","        12","U","         0","U","       165","U","        31","U","    0.0","U,1204,+","   38.9","U,0718, ","0.0","U,1126","","","","","0.0","U,0112","","","","","","","    1991.2","2","    1991.2","U","     15.24","U","     19.95","U","     10.52","U"
"USR0000CWPK","2006","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","","","","","         0","U","        30","U","         0","U","       178","U","        37","U","   -3.3","U,0312,+","   39.4","U,0722, ","0.0","U,1128","","","","","-1.1","U,0321","-2.2","U,0313","","","","","","","","","     15.46","U","     20.28","U","     10.64","U"
"USR0000CWPK","2007","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    810.0","","     810.0","U","         0","U","        29","U","         1","U","       202","U","        30","U","   -7.8","U,0113, ","   40.0","U,0830, ","0.0","U,1201","-2.2","U,1226","-4.4","U,1227","0.0","U,0420","-2.2","U,0228","-7.8","U,0113","-7.8","U,0113","    1581.5","5","    1581.5","U","     15.94","U","     21.02","U","     10.85","U"
"USR0000CWPK","2009","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    855.3","","     855.3","U","         0","U","        25","U","         0","U","       177","U","        45","U","   -2.8","U,0214, ","   37.8","U,0719, ","0.0","U,1206","","","","","-0.6","U,0415","-2.8","U,0214","","","","","    1656.0","0","    1656.0","U","     15.75","U","     20.72","U","     10.79","U"
"USR0000CWPK","2010","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    679.1","","     679.1","U","         0","U","        20","U","         0","U","       164","U","        30","U","   -2.2","U,1231,+","   38.9","U,0824, ","0.0","U,1122","-2.2","U,1230","","","0.0","U,0429","","","","","","","    1881.3","3","    1881.3","U","     14.64","U","     19.51","U","      9.76","U"
"USR0000CWPK","2011","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    726.5","","     726.5","U","         0","U","        25","U","         0","U","       169","U","        32","U","   -3.9","U,0227,+","   37.2","U,0827,+","0.0","U,1105","","","","","-1.7","U,0409","-3.3","U,0408","","","","","    1999.0","0","    1999.0","U","     14.95","U","     19.90","U","     10.01","U"
"USR0000CWPK","2012","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    928.8","","     928.8","U","         0","U","        32","U","         0","U","       203","U","        49","U","   -2.8","U,0319,+","   38.3","U,0813,+","0.0","U,1110","-2.2","U,1219","","","0.0","U,0414","-2.8","U,0319","","","","","    1658.5","5","    1658.5","U","     16.42","U","     21.62","U","     11.22","U"
"USR0000CWPK","2013","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    813.5","","     813.5","U","         0","U","        26","U","         0","U","       205","U","        41","U","   -6.7","U,0114, ","   40.6","U,0630, ","-1.7","U,1204","-2.8","U,1207","","","0.0","U,0309","-3.3","U,0220","-6.7","U,0114","-6.7","U,0114","    1545.5","5","    1545.5","U","     16.30","U","     21.58","U","     11.01","U"
"USR0000CWPK","2014","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    892.8","","     892.8","U","         0","U","        10","U","         0","U","       220","U","        42","U","   -3.9","U,1231, ","   37.8","U,0713, ","0.0","U,1225","-3.9","U,1231","","","0.0","U,0402","","","","","","","    1293.5","5","    1293.5","U","     17.39","U","     22.73","U","     12.05","U"
"USR0000CWPK","2015","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    867.1","","     867.1","U","         0","U","        14","U","         0","U","       213","U","        45","U","   -2.2","U,1226, ","   37.2","U,0827, ","0.0","U,1116","-2.2","U,1226","","","0.0","U,0407","","","","","","","    1232.5","5","    1232.5","U","     16.98","U","     22.36","U","     11.60","U"
"USR0000CWPK","2017","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    936.3","","     936.3","U","         0","U","        14","U","         0","U","       200","U","        41","U","   -2.2","U,1221, ","   39.4","U,0829,+","-0.6","U,1220","-2.2","U,1221","","","-1.7","U,0306","","","","","","","    1676.7","7","    1676.7","U","     16.76","U","     21.70","U","     11.82","U"
"USR0000CWPK","2018","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    835.3","","     835.3","U","         0","U","        17","U","         0","U","       184","U","        31","U","   -3.3","U,0223,+","   40.0","U,0707, ","-1.1","U,1228","","","","","0.0","U,0417","-2.8","U,0227","","","","","    1375.1","1","    1375.1","U","     16.50","U","     21.17","U","     11.84","U"
"USR0000CWPK","2019","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    695.9","","     695.9","U","         0","U","        24","U","         1","U","       175","U","        30","U","   -3.9","U,0206, ","   35.6","U,0727, ","-0.6","U,1127","-2.8","U,1129","","","0.0","U,0309","-2.2","U,0222","","","","","    1842.7","7","    1842.7","U","     14.82","U","     19.29","U","     10.34","U"
"USR0000CWPK","2020","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","   1053.1","","    1053.1","U","         0","U","        12","U","         0","U","       196","U","        49","U","   -3.6","U,0204, ","   43.9","U,0906, ","-1.1","U,1108","","","","","-0.5","U,0327","-3.6","U,0204","","","","","    1711.0","0","    1711.0","U","     17.03","U","     22.15","U","     11.91","U"
"USR0000CWPK","2021","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    929.4","","     929.4","U","         0","U","        19","U","         0","U","       210","U","        47","U","   -2.8","U,0126,+","   42.7","U,0616, ","-1.9","U,1214","-2.6","U,1215","","","-1.7","U,0316","-2.2","U,0315","","","","","    1357.8","8","    1357.8","U","     16.84","U","     22.17","U","     11.52","U"
"USR0000CWPK","2022","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","   1014.8","","    1014.8","U","         0","U","        11","U","         0","U","       204","U","        61","U","   -4.0","U,0223, ","   43.3","U,0901, ","0.0","U,1211","","","","","0.0","U,0413","-2.6","U,0224","","","","","    1395.6","6","    1395.6","U","     17.05","U","     22.46","U","     11.63","U"
"USR0000CWPK","2023","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","    686.1","","     686.1","U","         0","U","        33","U","         0","U","       149","U","        30","U","   -3.9","U,0226,+","   38.9","U,0715, ","","","","","","","-1.1","U,0404","-3.9","U,0226","","","","","    2114.4","4","    2114.4","U","     14.57","U","     19.19","U","      9.96","U"
"USR0000CWPK","2024","34.5686","-118.7403","1255.8","WHITAKER PEAK CALIFORNIA, CA US","   1007.3","","    1007.3","U","         0","U","        10","U","         0","U","       180","U","        53","U","   -2.2","U,0108,+","   40.6","U,0706,+","","","","","","","-1.1","U,0406","-2.2","U,0108","","","","","    1697.6","6","    1697.6","U","     16.50","U","     21.15","U","     11.84","U"
