"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00202488","1976","43.46667","-85.03333","296.0","EDMORE 4 NNE, MI US","         1"," "
"USC00202488","1977","43.46667","-85.03333","296.0","EDMORE 4 NNE, MI US","         1"," "
