"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00110CCCC","1946","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     49.6","","      49.6","C","       146","C","       125","C","        34","C","         5","C","         0","C","        56","C","        10","C","        43","C","         1","C","   -6.1","C,1229,+","   305"," ,C,0203, ","  92.7"," ,C,0103, ","   32.2","C,0818, ","0.0","C,1029","-5.0","C,1118","-5.0","C,1118","","","","","-0.6","C,0328","-2.2","C,0211","","","","","","","","","","","   2429.1"," ,C","      550"," ,C","      8.65","C","     11.26","C","      6.03","C"
"CA00110CCCC","1947","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","      5.9","","       5.9","C","       140","C","       136","C","        32","C","         9","C","         0","C","        62","C","        18","C","        28","C","         0","C","  -12.8","C,0131, ","   152"," ,C,0129,+","  81.3"," ,C,0116, ","   26.7","C,0924, ","0.0","C,1115","-3.3","C,1121","","","","","","","0.0","C,0404","-2.2","C,0228","-12.8","C,0131","-12.8","C,0131","-12.8","C,0131","    3577.2","2","    3577.2","C","   2533.3"," ,C","      736"," ,C","      8.67","C","     11.38","C","      5.96","C"
"CA00110CCCC","1948","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     31.5","","      31.5","C","       110","C","       109","C","        34","C","        16","C","         0","C","        85","C","        20","C","        32","C","         0","C","   -8.3","C,1223,+","   152"," ,C,1217,+","  81.3"," ,C,1130,+","   27.8","C,0731,+","-1.1","C,1008","-2.2","C,1108","-4.4","C,1214","-6.7","C,1216","","","0.0","C,0322","-3.3","C,0220","-5.6","C,0210","-7.8","C,0206","","","    3502.7","7","    3502.7","C","   2404.8"," ,C","     1397"," ,C","      7.92","C","     10.91","C","      4.94","C"
"CA00110CCCC","1949","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3993.3","3","    3993.3","C","","","","","","","","","",""
"CA00110CCCC","1950","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     28.2","","      28.2","C","       125","C","       125","C","        38","C","        21","C","         7","C","        89","C","        26","C","        79","C","         0","C","  -20.6","C,0117, ","   152"," ,C,0112, ","  83.1"," ,C,0302, ","   30.6","C,0825,+","0.0","C,0928","-3.9","C,1108","-5.6","C,1109","-6.7","C,1114","","","-1.1","C,0424","-3.3","C,0312","-5.0","C,0311","-12.2","C,0203","-12.2","C,0203","","","","","   2522.9"," ,C","     1476"," ,C","      7.59","C","     12.16","C","      3.02","C"
"CA00110CCCC","1951","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     15.5","","      15.5","C","       101","C","        93","C","        26","C","        15","C","         0","C","       143","C","        26","C","        84","C","         2","C","  -14.4","C,1231, ","   356"," ,C,0309, "," 103.6"," ,C,0125, ","   33.3","C,0712, ","-0.6","C,1016","-2.2","C,1030","-4.4","C,1101","-9.4","C,1219","-9.4","C,1219","-1.1","C,0503","-3.9","C,0421","-5.0","C,0419","-6.7","C,0317","-9.4","C,0311","    3844.9","9","    3844.9","C","   2105.3"," ,C","     1830"," ,C","      7.54","C","     12.89","C","      2.19","C"
"CA00110CCCC","1952","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     70.3","","      70.3","C","       107","C","       102","C","        21","C","        21","C","         0","C","        89","C","         6","C","        78","C","         2","C","  -15.6","C,0101, ","   254"," ,C,0121, ","  54.1"," ,C,0215, ","   33.9","C,0803, ","0.0","C,1107","-2.2","C,1122","-4.4","C,1125","","","","","0.0","C,0505","-2.2","C,0408","-4.4","C,0227","-6.7","C,0223","-8.9","C,0122","    3771.9","9","    3771.9","C","   1575.4"," ,C","     1877"," ,C","      9.29","C","     14.00","C","      4.58","C"
"CA00110CCCC","1953","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     25.1","","      25.1","C","","","","","","","","","         0","C","        56","C","         0","C","        74","C","         0","C","   -3.9","C,1118,+","","","","","   28.9","C,0505, ","-3.9","C,1118","-3.9","C,1118","","","","","","","-1.1","C,0429","-2.2","C,0303","","","","","","","    3168.4","4","    3168.4","C","","","","","      9.75","C","     13.96","C","      5.55","C"
"CA00110CCCC","1954","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","      2.2","","       2.2","C","       143","C","       137","C","        39","C","        23","C","         0","C","        86","C","         8","C","        42","C","         0","C","  -12.8","C,0119, ","   559"," ,C,0124, ","  80.8"," ,C,1104, ","   27.2","C,0626, ","-1.1","C,1024","-2.8","C,1129","-4.4","C,1202","","","","","-1.7","C,0430","-2.8","C,0427","-5.0","C,0329","-6.7","C,0328","-8.9","C,0124","    3432.9","9","    3432.9","C","   2650.3"," ,C","     2287"," ,C","      8.49","C","     12.73","C","      4.26","C"
"CA00110CCCC","1955","49.2833","-122.5833","114.0","HANEY UBC RF MARC, BC CA","     23.6","","      23.6","C","       145","C","       143","C","        33","C","        33","C","         0","C","       117","C","        10","C","        48","C","         1","C","  -15.0","C,1115,+","   178"," ,C,0324,+"," 124.5"," ,C,1103, ","   33.9","C,0609, ","-0.6","C,1101","-8.9","C,1111","-8.9","C,1111","-8.9","C,1111","-8.9","C,1111","-0.6","C,0429","-2.2","C,0404","-4.4","C,0320","-12.2","C,0305","-12.2","C,0305","    3712.5","5","    3712.5","C","   2511.6"," ,C","     1941"," ,C","      7.46","C","     11.57","C","      3.35","C"
