"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ILGY0004","2009","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       142","N","        85","N","        13","N","","","","","","","","","  66.8"," ,N,0308, ","   1305.9"," ,N","",""
"US1ILGY0004","2010","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","","","","","","","","","","","","","","","","","    917.9"," ,N","",""
"US1ILGY0004","2011","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       138","N","        72","N","         7","N","       39","","         5","N","   457"," ,N,0202, ","   406"," ,N,0202, ","  54.1"," ,N,0526, ","   1000.4"," ,N","      741"," ,N"
"US1ILGY0004","2014","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       122","N","        70","N","         9","N","","","","","","","","","  48.3"," ,N,0701, ","    882.8"," ,N","",""
"US1ILGY0004","2015","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","","","","","","","","","","","","","","","","","   1062.3"," ,N","",""
"US1ILGY0004","2017","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       102","N","        63","N","         7","N","","","","","","","","","  66.3"," ,N,1015, ","    939.9"," ,N","",""
"US1ILGY0004","2019","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","","","","","","","","","","","","","","","","","   1294.9"," ,N","",""
"US1ILGY0004","2020","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       111","N","        74","N","         7","N","","","","","","","","","  46.0"," ,N,0623, ","    920.6"," ,N","",""
"US1ILGY0004","2021","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       120","N","        59","N","         7","N","","","","","","","","","  68.3"," ,N,1025, ","    857.0"," ,N","",""
"US1ILGY0004","2022","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       112","N","        53","N","         6","N","","","","","","","","","  39.1"," ,N,0331, ","    715.5"," ,N","",""
"US1ILGY0004","2024","41.294742","-88.277809","176.8","COAL CITY 0.4 N, IL US","       109","N","        68","N","         8","N","","","","","","","","","  65.8"," ,N,0828, ","    915.9"," ,N","",""
