"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00455670","1900","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","     67.0","","      67.0","6","       181","6","       131","6","         7","6","         0","6","        20","6","         5","6","        98","6","         2","6","","","   -9.4","6,1121, ","  52.8"," ,6,1125, ","   33.3","6,0718, ","-2.2","6,1119","-2.2","6,1119","-5.6","6,1120","-9.4","6,1121","-9.4","6,1121","-0.6","6,0219","-2.2","6,0218","-6.7","6,0217","-6.7","6,0217","-8.9","6,0215","","","","","   1423.0"," ,6","     11.51","6","     16.00","6","      7.02","6"
"USC00455670","1901","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","       144","6","       119","6","        10","6","         0","6","        46","6","","","","","","","","","   -4.4","6,0110,+","  67.3"," ,6,0215, ","","","-0.6","6,1211","-3.9","6,1212","","","","","","","0.0","6,0424","-2.2","6,0209","-4.4","6,0110","","","","","    2846.0","0","    2846.0","6","   1383.9"," ,6","","","","","      6.09","6"
"USC00455670","1902","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","       171","6","       130","6","        11","6","         0","6","        40","6","","","","","","","","","  -12.8","6,0128,+","  53.1"," ,6,0209, ","","","-0.6","6,1105","-2.2","6,1216","","","","","","","-0.6","6,0328","-2.8","6,0204","-6.7","6,0203","-6.7","6,0203","-10.6","6,0129","","","","","   1681.7"," ,6","","","","","      5.81","6"
"USC00455670","1903","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","     32.9","","      32.9","6","       156","6","       118","6","         7","6","         0","6","        56","6","         5","6","        92","6","         2","6","","","   -6.7","6,1118, ","  80.0"," ,6,1106, ","   34.4","6,0608, ","-1.1","6,1005","-6.7","6,1118","-6.7","6,1118","-6.7","6,1118","","","0.0","6,0411","-3.9","6,0312","-5.6","6,0214","","","","","","","","","   1297.0"," ,6","     10.37","6","     14.90","6","      5.85","6"
"USC00455670","1904","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","       160","6","       128","6","         7","6","","","","","         0","6","       117","6","         9","6","","","","","  43.7"," ,6,0110, ","   36.1","6,0725, ","","","","","","","","","","","","","","","","","","","","","","","","","   1373.3"," ,6","","","     16.42","6","",""
"USC00455670","1905","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","       141","6","       111","6","         7","6","         0","6","        40","6","","","","","","","","","  -11.1","6,0212, ","  37.3"," ,6,1119, ","","","-1.7","6,1017","-4.4","6,1211","-4.4","6,1211","","","","","-1.1","6,0330","-3.9","6,0215","-7.2","6,0214","-7.2","6,0214","-11.1","6,0212","","","","","   1108.3"," ,6","","","","","      6.02","6"
"USC00455670","1906","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","    155.7","","     155.7","6","       153","6","       136","6","         9","6","         0","6","        46","6","         1","6","       115","6","        10","6","","","   -7.2","6,0312, ","  77.2"," ,6,1107, ","   37.8","6,0712, ","0.0","6,1122","-2.2","6,1126","","","","","","","-1.7","6,0505","-2.8","6,0504","-4.4","6,0412","-6.7","6,0315","","","","","","","   1470.0"," ,6","     11.45","6","     16.66","6","      6.23","6"
"USC00455670","1907","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00455670","1908","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","","","","","       148","6","       115","6","         6","6","","","","","","","","","","","         1"," ","","","  95.3"," ,6,0315, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1160.5"," ,6","","","","","",""
"USC00455670","1909","45.566667","-122.25","198.1","MOUNT PLEASANT, WA US","     47.4","","      47.4","6","       149","6","       108","6","         7","6","         1","6","        58","6","        10","6","        93","6","         1","6","         1"," ","  -18.9","6,0113, ","  59.7"," ,6,1122, ","   32.2","6,0904, ","-0.6","6,1114","-3.3","6,1115","-5.6","6,1204","","","","","0.0","6,0430","-2.2","6,0127","-4.4","6,0116","-10.0","6,0115","-10.0","6,0115","","","","","   1323.8"," ,6","     10.09","6","     15.12","6","      5.05","6"
