"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00116753","1973","41.34961","-89.10738","193.2","PERU, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00116753","1974","41.34961","-89.10738","193.2","PERU, IL US","    415.9","","     415.9","0","       105","0","        74","0","         8","0","","","","","         9","0","       137","0","        33","0","       156","0","        23","0","","","         6"," ","  -31.1","0,0112, ","","","",""," 108.0"," ,0,0517, ","   36.7","0,0714, ","0.0","0,0922","-2.8","0,0923","-4.4","0,1002","-7.2","0,1126","-12.2","0,1203","-3.9","0,0506","-3.9","0,0506","-6.1","0,0409","-12.8","0,0325","-12.8","0,0325","    3303.9","9","","","","","    3303.9","0","","","","","","","","","","","","","","","","","","","","","   1082.2"," ,0","","","     10.26","0","     16.26","0","      4.26","0"
"USC00116753","1975","41.34961","-89.10738","193.2","PERU, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00116753","1976","41.34961","-89.10738","193.2","PERU, IL US","    439.4","","     439.4","0","        72","0","        43","0","         8","0","       36","","         3","0","        19","0","       151","0","        39","0","       168","0","        30","0","","","        13"," ","  -27.8","0,1231, ","   178"," ,0,0121,+","    76"," ,0,1206, ","  58.7"," ,0,1005, ","   36.7","0,0714, ","0.0","0,0922","-2.2","0,1016","-6.7","0,1018","-6.7","0,1018","-8.9","0,1028","-0.6","0,0507","-5.6","0,0412","-5.6","0,0412","-7.8","0,0317","-10.0","0,0316","    3031.5","5","","","","","    3031.5","0","","","","","","","","","","","","","","","","","","","","","    696.9"," ,0","      152"," ,0","      9.60","0","     16.79","0","      2.42","0"
"USC00116753","1977","41.34961","-89.10738","193.2","PERU, IL US","    568.3","","     568.3","0","        94","0","        67","0","        10","0","       61","","        14","0","        28","0","       123","0","        59","0","       174","0","        34","0","","","         5"," ","  -31.1","0,0116, ","   254"," ,0,0131,+","   102"," ,0,1208, ","  88.4"," ,0,0630, ","   37.8","0,0714, ","-3.3","0,1013","-3.3","0,1013","-5.6","0,1111","-7.2","0,1113","-9.4","0,1125","-0.6","0,0509","-3.3","0,0429","-5.0","0,0406","-6.7","0,0322","-9.4","0,0302","    3737.1","1","","","","","    3737.1","0","","","","","","","","","","","","","","","","","","","","","    951.7"," ,0","      699"," ,0","     10.28","0","     16.59","0","      3.97","0"
"USC00116753","1978","41.34961","-89.10738","193.2","PERU, IL US","    582.9","","     582.9","0","        85","0","        64","0","         9","0","       76","","        14","0","        28","0","       143","0","        65","0","       166","0","        36","0","","","        10"," ","  -27.8","0,0110, ","   279"," ,0,1231, ","   127"," ,0,1231, ","  81.3"," ,0,0713, ","   35.6","0,0908, ","-1.7","0,1008","-2.2","0,1107","-4.4","0,1124","-7.2","0,1128","-11.1","0,1130","-0.6","0,0503","-2.8","0,0325","-4.4","0,0318","-6.7","0,0310","-12.2","0,0309","    3832.8","8","","","","","    3832.8","0","","","","","","","","","","","","","","","","","","","","","    921.2"," ,0","      954"," ,0","      9.31","0","     15.50","0","      3.11","0"
"USC00116753","1979","41.34961","-89.10738","193.2","PERU, IL US","    511.6","","     511.6","0","        93","0","        75","0","        10","0","","","","","        31","0","       131","0","        60","0","       164","0","        21","0","","","         6"," ","  -30.0","0,0111, ","","","",""," 114.3"," ,0,0820, ","   35.0","0,0808, ","-0.6","0,1005","-5.0","0,1026","-5.0","0,1026","-6.7","0,1201","-12.2","0,1202","0.0","0,0416","-3.3","0,0409","-7.8","0,0406","-7.8","0,0406","-11.7","0,0315","    3810.3","3","","","","","    3810.3","0","","","","","","","","","","","","","","","","","","","","","   1106.8"," ,0","","","      9.44","0","     15.72","0","      3.15","0"
"USC00116753","1980","41.34961","-89.10738","193.2","PERU, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00116753","1981","41.34961","-89.10738","193.2","PERU, IL US","    466.1","","     466.1","0","        88","0","        63","0","        13","0","","","","","         8","0","       136","0","        39","0","       163","0","        15","0","","","","","  -25.0","0,0212, ","","","","","  97.8"," ,0,0815, ","   36.7","0,0712, ","-1.1","0,1003","-3.9","0,1023","-7.2","0,1024","-7.2","0,1024","-9.4","0,1210","0.0","0,0514","-2.2","0,0327","-6.1","0,0325","-8.3","0,0318","-16.1","0,0213","    3131.4","4","","","","","    3131.4","0","","","","","","","","","","","","","","","","","","","","","   1013.6"," ,0","","","     10.67","0","     16.83","0","      4.51","0"
"USC00116753","1982","41.34961","-89.10738","193.2","PERU, IL US","","","","","       120","0","        81","0","        12","0","","","","","","","","","        46","0","       158","0","         8","0","","","         1"," ","","","","","","","  85.1"," ,0,0707, ","   35.0","0,0804, ","","","","","","","","","","","","","","","","","","","","","    3477.3","3","","","","","    3477.3","0","","","","","","","","","","","","","","","","","","","","","   1202.7"," ,0","","","","","     15.47","0","",""
"USC00116753","1983","41.34961","-89.10738","193.2","PERU, IL US","","","","","       107","0","        65","0","         9","0","","","","","        13","0","       114","0","        47","0","       138","0","        46","0","","","","","  -28.3","0,1225,+","","","","","  78.7"," ,0,0827, ","   40.0","0,0729, ","-1.7","0,1105","-3.9","0,1112","-5.6","0,1130","-8.3","0,1201","-11.1","0,1207","-0.6","0,0509","-5.6","0,0419","-5.6","0,0419","-7.2","0,0325","-11.1","0,0323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    974.5"," ,0","","","     10.20","0","     15.21","0","      5.18","0"
"USC00116753","1984","41.34961","-89.10738","193.2","PERU, IL US","    406.6","","     406.6","0","        95","0","        61","0","        12","0","","","","","        12","0","       121","0","        44","0","       140","0","        13","0","","","","","  -28.9","0,0121, ","","","","","  68.6"," ,0,1031, ","   35.0","0,0829,+","-0.6","0,0928","-4.4","0,1101","-4.4","0,1101","-8.3","0,1120","-10.6","0,1203","-1.7","0,0402","-8.9","0,0313","-8.9","0,0313","-8.9","0,0313","-8.9","0,0313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    943.2"," ,0","","","      9.67","0","     14.93","0","      4.41","0"
"USC00116753","1986","41.34961","-89.10738","193.2","PERU, IL US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00116753","1987","41.34961","-89.10738","193.2","PERU, IL US","","","","","       107","0","        62","0","         7","0","       35","","         8","0","","","","","        24","0","       159","0","        36","0","","","","","","","   305"," ,0,1218,+","   279"," ,0,1215, ","  74.4"," ,0,0826, ","   37.8","0,0802,+","","","","","","","","","","","","","","","","","","","","","    3076.1","1","","","","","    3076.1","0","","","","","","","","","","","","","","","","","","","","","    872.5"," ,0","      664"," ,0","","","     17.02","0","",""
"USC00116753","1988","41.34961","-89.10738","193.2","PERU, IL US","    688.7","","     688.7","0","        95","0","        56","0","         7","0","       43","","         5","0","        18","0","       138","0","        47","0","       162","0","        52","0","","","","","  -25.6","0,0106, ","   203"," ,0,0213,+","    79"," ,0,0211, ","  38.9"," ,0,1227, ","   39.4","0,0817, ","-1.1","0,1005","-4.4","0,1012","-4.4","0,1012","-8.9","0,1030","-8.9","0,1030","-1.7","0,0421","-4.4","0,0419","-4.4","0,0419","-7.2","0,0320","-10.0","0,0225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    674.4"," ,0","      349"," ,0","     10.18","0","     16.66","0","      3.69","0"
"USC00116753","1989","41.34961","-89.10738","193.2","PERU, IL US","    448.7","","     448.7","0","       100","0","        65","0","         4","0","","","","","        23","0","       154","0","        61","0","       158","0","        17","0","         4"," ","         3"," ","  -29.4","0,1223, ","","","","","  81.8"," ,0,0906, ","   36.7","0,0711, ","-0.6","0,0924","-2.8","0,1004","-5.0","0,1103","-10.6","0,1117","-10.6","0,1117","-0.6","0,0508","-3.9","0,0507","-5.0","0,0414","-6.7","0,0410","-9.4","0,0308","    3602.1","1","","","","","    3602.1","0","","","","","","","","","","","","","","","","","","","","","    741.9"," ,0","","","      8.87","0","     14.80","0","      2.93","0"
"USC00116753","1990","41.34961","-89.10738","193.2","PERU, IL US","    471.2","","     471.2","0","       123","0","        87","0","        14","0","       23","","         3","0","         6","0","       139","0","        25","0","       145","0","        13","0","        16"," ","        11"," ","  -21.1","0,1226, ","   127"," ,0,0223, ","   135"," ,0,0223, ","  75.4"," ,0,0510, ","   36.1","0,0705, ","0.0","0,1011","-2.8","0,1019","-5.6","0,1117","-15.6","0,1205","-15.6","0,1205","-1.1","0,0419","-3.9","0,0418","-4.4","0,0408","-6.7","0,0407","-9.4","0,0301","    3427.6","6","","","","","    3427.6","0","","","","","","","","","","","","","","","","","","","","","   1305.5"," ,0","      322"," ,0","     10.62","0","     16.08","0","      5.16","0"
"USC00116753","1991","41.34961","-89.10738","193.2","PERU, IL US","    673.8","","     673.8","0","       106","0","        68","0","        12","0","       42","","        10","0","         8","0","       134","0","        45","0","       158","0","        33","0","        13"," ","        27"," ","  -21.7","0,0122, ","   305"," ,0,0314, ","   183"," ,0,0313, ","  57.7"," ,0,0518, ","   37.2","0,0803, ","0.0","0,0920","-3.3","0,1019","-5.6","0,1102","-11.1","0,1103","-11.1","0,1103","0.0","0,0410","-3.3","0,0331","-5.0","0,0330","-7.2","0,0315","-10.0","0,0226","    3222.6","6","","","","","    3222.6","0","","","","","","","","","","","","","","","","","","","","","   1027.4"," ,0","      825"," ,0","     10.76","0","     16.56","0","      4.95","0"
"USC00116753","1992","41.34961","-89.10738","193.2","PERU, IL US","    255.0","","     255.0","0","       124","0","        68","0","         8","0","       28","","         7","0","         6","0","       139","0","        28","0","       143","0","         3","0","         2"," ","        25"," ","  -23.9","0,0116, ","   127"," ,0,1211,+","   117"," ,0,1210, ","  53.3"," ,0,0910, ","   33.9","0,0810, ","-1.1","0,1001","-2.8","0,1017","-5.6","0,1019","-12.2","0,1205","-12.2","0,1205","0.0","0,0527","-6.1","0,0405","-6.1","0,0405","-7.2","0,0314","-8.9","0,0313","    3384.4","4","","","","","    3384.4","0","","","","","","","","","","","","","","","","","","","","","    933.6"," ,0","      490"," ,0","      9.44","0","     15.13","0","      3.75","0"
"USC00116753","1993","41.34961","-89.10738","193.2","PERU, IL US","    438.0","","     438.0","0","       127","0","        86","0","         8","0","       46","","        11","0","         9","0","       147","0","        58","0","       142","0","        10","0","        10"," ","        20"," ","  -21.7","0,0224, ","   178"," ,0,0226, ","    81"," ,0,1226,+","  49.5"," ,0,0914, ","   33.9","0,0827, ","-1.1","0,0930","-2.2","0,1010","-5.0","0,1031","-8.3","0,1107","-8.9","0,1127","0.0","0,0422","-2.2","0,0405","-4.4","0,0402","-10.6","0,0319","-10.6","0,0319","    3736.2","2","","","","","    3736.2","0","","","","","","","","","","","","","","","","","","","","","   1087.2"," ,0","      670"," ,0","      9.19","0","     14.41","0","      3.97","0"
"USC00116753","1994","41.34961","-89.10738","193.2","PERU, IL US","    440.7","","     440.7","0","        99","0","        60","0","         5","0","       46","","        10","0","        20","0","       133","0","        46","0","       150","0","        20","0","         3"," ","        15"," ","  -30.0","0,0119, ","   305"," ,0,0227,+","   114"," ,0,0226,+","  59.9"," ,0,0624, ","   35.6","0,0618, ","0.0","0,1010","-2.8","0,1116","-5.0","0,1129","-12.8","0,1211","-12.8","0,1211","0.0","0,0501","-7.8","0,0408","-7.8","0,0408","-7.8","0,0408","-8.9","0,0303","    3726.5","5","","","","","    3726.5","0","","","","","","","","","","","","","","","","","","","","","    801.0"," ,0","      673"," ,0","      9.79","0","     15.75","0","      3.83","0"
"USC00116753","1995","41.34961","-89.10738","193.2","PERU, IL US","    577.2","","     577.2","0","       111","0","        67","0","        10","0","","","         6","0","         9","0","       145","0","        52","0","       151","0","        33","0","         7"," ","        21"," ","  -20.0","0,1209, ","","","    86"," ,0,1209, ","  52.6"," ,0,0528, ","   38.3","0,0714, ","-1.7","0,0923","-3.9","0,1103","-6.1","0,1104","-7.2","0,1105","-8.9","0,1112","0.0","0,0424","-6.1","0,0406","-6.1","0,0406","-7.8","0,0405","-11.7","0,0310","    3373.9","9","","","","","    3373.9","0","","","","","","","","","","","","","","","","","","","","","    977.8"," ,0","      420"," ,0","      9.38","0","     15.16","0","      3.59","0"
"USC00116753","1996","41.34961","-89.10738","193.2","PERU, IL US","    385.2","","     385.2","0","       116","0","        63","0","         7","0","       19","","         5","0","        17","0","       151","0","        54","0","       133","0","        17","0","        13"," ","        30"," ","  -28.9","0,0203, ","   102"," ,0,0111, ","    94"," ,0,0111, ","  74.9"," ,0,0718, ","   35.6","0,0701, ","-1.1","0,1011","-3.3","0,1031","-5.0","0,1101","-11.1","0,1112","-11.1","0,1112","-0.6","0,0427","-2.2","0,0414","-5.6","0,0410","-7.8","0,0409","-10.6","0,0328","    3963.0","0","","","","","    3963.0","0","","","","","","","","","","","","","","","","","","","","","    837.2"," ,0","      415"," ,0","      8.46","0","     14.31","0","      2.62","0"
"USC00116753","1997","41.34961","-89.10738","193.2","PERU, IL US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3719.9","9","","","","","    3719.9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00116753","1998","41.34961","-89.10738","193.2","PERU, IL US","    548.7","","     548.7","0","       134","0","        83","0","        10","0","","","         6","0","         4","0","       109","0","        28","0","       161","0","        21","0","        11"," ","        25"," ","  -20.0","0,1231, ","","","   122"," ,0,0309, ","  49.5"," ,0,1018, ","   35.6","0,0627, ","-1.1","0,1022","-2.8","0,1106","-5.0","0,1107","-6.7","0,1121","-15.6","0,1222","0.0","0,0417","-2.8","0,0324","-6.7","0,0316","-6.7","0,0316","-15.0","0,0315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1091.4"," ,0","      420"," ,0","     11.64","0","     17.36","0","      5.91","0"
"USC00116753","1999","41.34961","-89.10738","193.2","PERU, IL US","    483.3","","     483.3","0","       104","0","        59","0","         7","0","       50","","         9","0","        15","0","       135","0","        35","0","       168","0","        27","0","         9"," ","        24"," ","  -30.6","0,0105, ","   483"," ,0,0112, ","   191"," ,0,0309, ","  72.1"," ,0,0928, ","   37.8","0,0731, ","0.0","0,1014","-5.0","0,1024","-5.0","0,1024","-9.4","0,1130","-9.4","0,1130","0.0","0,0419","-3.3","0,0327","-7.2","0,0326","-7.2","0,0326","-8.9","0,0313","    3164.2","2","","","","","    3164.2","0","","","","","","","","","","","","","","","","","","","","","    827.7"," ,0","      964"," ,0","     10.43","0","     16.87","0","      4.00","0"
"USC00116753","2000","41.34961","-89.10738","193.2","PERU, IL US","    421.7","","     421.7","0","       119","0","        75","0","         9","0","       53","","        12","0","        20","0","       132","0","        56","0","       167","0","         5","0","         9"," ","        35"," ","  -26.1","0,1226, ","   457"," ,0,1231,+","   203"," ,0,0120, ","  47.8"," ,0,1004, ","   36.7","0,0902, ","-2.2","0,1007","-2.2","0,1007","-5.6","0,1115","-8.3","0,1118","-11.7","0,1121","-1.7","0,0413","-2.8","0,0412","-5.0","0,0317","-6.7","0,0312","-9.4","0,0221","    3159.1","1","      23.9","0,3,2","","","    3159.1","0","      24.4","0,3,2","      26.7","0,5,2","      -2.2","0,3,2","","","      -2.2","0,3,2","      -1.1","0,5,2","       9.4","0,3,2","","","      10.8","0,3,2","      12.4","0,5,2","    957.5"," ,0","     1149"," ,0","      9.77","0","     15.77","0","      3.77","0"
"USC00116753","2001","41.34961","-89.10738","193.2","PERU, IL US","    438.4","","     438.4","0","       136","0","        82","0","         9","0","       43","","         4","0","         5","0","       133","0","        40","0","       153","0","        18","0","        11"," ","        34"," ","  -20.6","0,0202, ","   432"," ,0,0102,+","    69"," ,0,0317, ","  52.3"," ,0,0919, ","   34.4","0,0810, ","0.0","0,1006","-2.2","0,1018","-6.7","0,1209","-6.7","0,1209","-10.0","0,1224","-1.7","0,0419","-2.2","0,0418","-8.3","0,0328","-8.3","0,0328","-10.0","0,0327","    3756.9","9","      25.6","0,3,2","","","    3756.9","0","      26.7","0,3,2","","","      -1.1","0,3,2","","","      -1.1","0,3,2","","","      10.4","0,3,2","","","      11.7","0,3,2","","","   1003.4"," ,0","      292"," ,0","     10.32","0","     16.21","0","      4.43","0"
"USC00116753","2002","41.34961","-89.10738","193.2","PERU, IL US","    578.9","","     578.9","0","       108","0","        58","0","         6","0","       29","","         8","0","         2","0","       153","0","        31","0","       148","0","        34","0","         6"," ","        24"," ","  -22.2","0,0305,+","   254"," ,0,0131, ","   216"," ,0,0131, ","  98.0"," ,0,0512, ","   36.7","0,0722, ","0.0","0,1014","-3.3","0,1020","-4.4","0,1101","-10.0","0,1125","-10.0","0,1125","0.0","0,0522","-5.0","0,0407","-5.0","0,0407","-10.6","0,0323","-10.6","0,0323","    3275.5","5","","","","","    3275.5","0","","","","","","","","","","","","","","","","","","","","","    745.1"," ,0","      796"," ,0","     10.19","0","     16.10","0","      4.28","0"
