"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00020062","2000","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    712.5","","     712.5","a","        52","a","        24","a","         3","a","         0","a","        19","a","         0","a","       212","a","        66","a","   -5.0","a,0614, ","  48.0"," ,a,0220, ","   44.0","a,0118, ","-1.0","a,0522","-4.0","a,0613","-5.0","a,0614","","","0.0","a,1002","-3.0","a,0816","","","    1293.0","0","    1293.0","a","    320.6"," ,a","     17.15","a","     24.27","a","     10.02","a"
"ASN00020062","2001","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    949.1","","     949.1","a","        47","a","        20","a","         1","a","         0","a","        29","a","         0","a","       205","a","        61","a","   -3.0","a,0802,+","  26.0"," ,a,1023, ","   45.0","a,0114, ","-2.0","a,0520","-3.0","a,0530","","","","","0.0","a,0905","-3.0","a,0802","","","    1341.2","2","    1341.2","a","    195.2"," ,a","     16.70","a","     24.10","a","      9.29","a"
"ASN00020062","2002","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    497.8","","     497.8","a","        30","a","        10","a","         0","a","         0","a","        42","a","         0","a","       226","a","        61","a","   -7.0","a,0701,+","  23.0"," ,a,1120, ","   42.0","a,1221, ","-1.0","a,0429","-4.0","a,0602","-5.0","a,0629","-7.0","a,0630","-2.0","a,0930","-3.0","a,0826","-5.0","a,0825","    1255.7","7","    1255.7","a","     87.8"," ,a","     16.71","a","     24.93","a","      8.48","a"
"ASN00020062","2006","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","","","","","        29","a","        13","a","         0","a","         0","a","        40","a","         0","a","       213","a","        76","a","   -7.0","a,0614, ","  20.6"," ,a,0715, ","   43.4","a,0110, ","-0.4","a,0416","-5.9","a,0524","-5.9","a,0524","-7.0","a,0614","-0.3","a,1010","","","","","","","","","     97.4"," ,a","     16.76","a","     24.61","a","      8.91","a"
"ASN00020062","2007","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    824.4","","     824.4","a","        45","a","        19","a","         3","a","         0","a","        30","a","         0","a","       238","a","        71","a","   -6.3","a,0720, ","  54.2"," ,a,0121, ","   41.6","a,0205, ","-0.4","a,0610","-2.7","a,0612","-5.3","a,0615","","","-2.5","a,0905","-2.5","a,0905","-4.7","a,0814","    1192.9","9","    1192.9","a","    254.6"," ,a","     17.35","a","     24.85","a","      9.86","a"
"ASN00020062","2008","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    809.4","","     809.4","a","        40","a","        16","a","         0","a","         0","a","        29","a","         0","a","       218","a","        68","a","   -5.8","a,0724, ","  18.8"," ,a,0606, ","   41.3","a,0101, ","-0.8","a,0429","-2.2","a,0716","-5.8","a,0724","","","0.0","a,0923","-2.5","a,0828","","","    1407.5","5","    1407.5","a","    133.4"," ,a","     16.49","a","     24.17","a","      8.80","a"
"ASN00020062","2009","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    731.1","","     731.1","a","        45","a","        15","a","         1","a","         0","a","        12","a","         0","a","       211","a","        79","a","   -4.7","a,0707, ","  29.4"," ,a,0313, ","   45.3","a,0207, ","-1.2","a,0611","-4.7","a,0707","-4.7","a,0707","","","0.0","a,0910","-3.4","a,0808","","","    1167.0","0","    1167.0","a","    167.2"," ,a","     17.60","a","     24.93","a","     10.27","a"
"ASN00020062","2010","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    899.1","","     899.1","a","        64","a","        33","a","         2","a","         0","a","        24","a","         0","a","       200","a","        56","a","   -3.6","a,0806, ","  46.4"," ,a,0904, ","   42.5","a,1231, ","-0.5","a,0512","-2.3","a,0513","","","","","-0.6","a,0822","-3.6","a,0806","","","    1399.4","4","    1399.4","a","    315.2"," ,a","     16.56","a","     23.35","a","      9.77","a"
"ASN00020062","2011","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","","","","","        60","a","        27","a","         2","a","","","","","","","","","","","","","  85.8"," ,a,0206, ","","","","","","","","","","","","","","","","","","","","","    367.6"," ,a","","","","","",""
"ASN00020062","2012","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    688.6","","     688.6","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00020062","2013","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","","","","","        41","a","        17","a","         0","a","         0","a","        12","a","         0","a","       248","a","        72","a","   -4.2","a,0710, ","  24.2"," ,a,0714, ","   44.8","a,0107, ","-1.1","a,0617","-4.2","a,0710","","","","","0.0","a,0821","","","","","    1074.5","5","    1074.5","a","    170.0"," ,a","     17.74","a","     25.51","a","      9.97","a"
"ASN00020062","2014","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","    889.5","","     889.5","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00020062","2016","-32.5707","139.5645","300.0","YUNTA AIRSTRIP, AS","","","","","        54","a","        28","a","         0","a","         0","a","        20","a","         0","a","       224","a","        79","a","   -5.0","a,0716, ","  13.8"," ,a,0914,+","   42.6","a,0223,+","0.0","a,0424","-4.2","a,0613","-5.0","a,0716","","","-1.9","a,0827","-2.4","a,0806","","","    1271.5","5","    1271.5","a","    255.0"," ,a","     17.19","a","     24.56","a","      9.82","a"
