"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"KG000038609","1936","40.133","70.6","873.0","ISFARA, KG","        36","I","        14","I","         1","I","","","","","","","  25.4"," ,I,0825, ","","","    132.0"," ,I","",""
"KG000038609","1937","40.133","70.6","873.0","ISFARA, KG","        50","I","        16","I","         0","I","","","","","","","  11.8"," ,I,0710, ","","","    135.4"," ,I","",""
"KG000038609","1938","40.133","70.6","873.0","ISFARA, KG","        31","I","        16","I","         0","I","","","","","","","  10.5"," ,I,0112, ","","","     97.3"," ,I","",""
"KG000038609","1939","40.133","70.6","873.0","ISFARA, KG","        31","I","         6","I","         0","I","","","","","","","   8.5"," ,I,0706, ","","","     54.2"," ,I","",""
"KG000038609","1940","40.133","70.6","873.0","ISFARA, KG","        37","I","        15","I","         0","I","","","","","","","  13.7"," ,I,1027, ","","","    119.5"," ,I","",""
"KG000038609","1941","40.133","70.6","873.0","ISFARA, KG","        49","I","        18","I","         0","I","","","","","","","  14.6"," ,I,0213, ","","","    119.0"," ,I","",""
"KG000038609","1942","40.133","70.6","873.0","ISFARA, KG","        44","I","        20","I","         0","I","","","","","","","  18.7"," ,I,1104, ","","","    168.3"," ,I","",""
"KG000038609","1943","40.133","70.6","873.0","ISFARA, KG","        40","I","        18","I","         0","I","","","","","","","  11.1"," ,I,0531, ","","","    117.3"," ,I","",""
"KG000038609","1944","40.133","70.6","873.0","ISFARA, KG","        22","I","        11","I","         1","I","","","","","","","  32.2"," ,I,1031, ","","","     88.4"," ,I","",""
"KG000038609","1945","40.133","70.6","873.0","ISFARA, KG","        41","I","        17","I","         0","I","","","","","","","  16.0"," ,I,0605, ","","","    140.5"," ,I","",""
"KG000038609","1946","40.133","70.6","873.0","ISFARA, KG","        48","I","        14","I","         0","I","","","","","","","  15.5"," ,I,0421, ","","","    114.9"," ,I","",""
"KG000038609","1947","40.133","70.6","873.0","ISFARA, KG","        48","I","        18","I","         0","I","","","","","","","  13.4"," ,I,1105, ","","","    131.1"," ,I","",""
"KG000038609","1948","40.133","70.6","873.0","ISFARA, KG","        43","I","        16","I","         0","I","","","","","","","   8.7"," ,I,0415, ","","","     99.6"," ,I","",""
"KG000038609","1949","40.133","70.6","873.0","ISFARA, KG","        49","I","        18","I","         0","I","","","","","","","  16.6"," ,I,0510, ","","","    142.3"," ,I","",""
"KG000038609","1950","40.133","70.6","873.0","ISFARA, KG","        30","I","         7","I","         0","I","","","","","","","  15.4"," ,I,0610, ","","","     66.9"," ,I","",""
"KG000038609","1951","40.133","70.6","873.0","ISFARA, KG","        49","I","        18","I","         0","I","","","","","","","  16.2"," ,I,0221, ","","","    162.5"," ,I","",""
"KG000038609","1952","40.133","70.6","873.0","ISFARA, KG","        46","I","        20","I","         0","I","","","","","","","  11.3"," ,I,0604, ","","","    121.4"," ,I","",""
"KG000038609","1953","40.133","70.6","873.0","ISFARA, KG","        60","I","        26","I","         0","I","","","","","","","  21.2"," ,I,1012, ","","","    200.9"," ,I","",""
"KG000038609","1954","40.133","70.6","873.0","ISFARA, KG","        64","I","        21","I","         0","I","","","","","","","  11.1"," ,I,0423, ","","","    165.3"," ,I","",""
"KG000038609","1955","40.133","70.6","873.0","ISFARA, KG","        35","I","        11","I","         0","I","","","","","","","  16.0"," ,I,1116, ","","","     90.7"," ,I","",""
"KG000038609","1956","40.133","70.6","873.0","ISFARA, KG","        35","I","         9","I","         0","I","","","","","","","  16.8"," ,I,0512, ","","","     85.9"," ,I","",""
"KG000038609","1957","40.133","70.6","873.0","ISFARA, KG","        48","I","        18","I","         0","I","","","","","","","   9.5"," ,I,0125, ","","","    111.2"," ,I","",""
"KG000038609","1958","40.133","70.6","873.0","ISFARA, KG","        57","I","        20","I","         0","I","","","","","","","  22.7"," ,I,0629, ","","","    178.5"," ,I","",""
"KG000038609","1959","40.133","70.6","873.0","ISFARA, KG","        38","I","        10","I","         0","I","","","","","","","   9.6"," ,I,0620, ","","","     84.2"," ,I","",""
"KG000038609","1960","40.133","70.6","873.0","ISFARA, KG","        43","I","        13","I","         0","I","","","","","","","  10.0"," ,I,0211, ","","","     88.3"," ,I","",""
"KG000038609","1961","40.133","70.6","873.0","ISFARA, KG","        20","I","         9","I","         0","I","","","","","","","  10.6"," ,I,0123, ","","","     68.2"," ,I","",""
"KG000038609","1962","40.133","70.6","873.0","ISFARA, KG","        31","I","        12","I","         0","I","","","","","","","   8.3"," ,I,0821, ","","","     79.5"," ,I","",""
"KG000038609","1963","40.133","70.6","873.0","ISFARA, KG","        45","I","        17","I","         0","I","","","","","","","  12.7"," ,I,0527, ","","","    121.0"," ,I","",""
"KG000038609","1964","40.133","70.6","873.0","ISFARA, KG","        36","I","        11","I","         0","I","","","","","","","   9.7"," ,I,0226, ","","","     89.1"," ,I","",""
"KG000038609","1965","40.133","70.6","873.0","ISFARA, KG","        32","I","        11","I","         0","I","","","","","","","   9.7"," ,I,1029, ","","","     77.6"," ,I","",""
"KG000038609","1966","40.133","70.6","873.0","ISFARA, KG","        41","I","        20","I","         1","I","","","","","","","  29.0"," ,I,0519, ","","","    168.7"," ,I","",""
"KG000038609","1967","40.133","70.6","873.0","ISFARA, KG","        50","I","        20","I","         0","I","","","","","","","   9.1"," ,I,0717, ","","","    102.9"," ,I","",""
"KG000038609","1968","40.133","70.6","873.0","ISFARA, KG","        51","I","        18","I","         0","I","","","","","","","  22.7"," ,I,0522, ","","","    134.1"," ,I","",""
"KG000038609","1969","40.133","70.6","873.0","ISFARA, KG","        69","I","        31","I","         0","I","","","","","","","  23.6"," ,I,0727, ","","","    245.5"," ,I","",""
"KG000038609","1970","40.133","70.6","873.0","ISFARA, KG","        50","I","        17","I","         0","I","","","","","","","  11.4"," ,I,0321, ","","","    134.4"," ,I","",""
"KG000038609","1972","40.133","70.6","873.0","ISFARA, KG","        60","I","        24","I","         0","I","","","","","","","  17.4"," ,I,0506, ","","","    190.3"," ,I","",""
"KG000038609","1973","40.133","70.6","873.0","ISFARA, KG","        41","I","        10","I","         0","I","","","","","","","  10.8"," ,I,0224, ","","","     91.8"," ,I","",""
"KG000038609","1975","40.133","70.6","873.0","ISFARA, KG","        37","I","         9","I","         0","I","","","","","","","  13.9"," ,I,1103, ","","","     72.3"," ,I","",""
"KG000038609","1976","40.133","70.6","873.0","ISFARA, KG","        50","I","        15","I","         0","I","","","","","","","   8.9"," ,I,1024, ","","","     98.4"," ,I","",""
"KG000038609","1977","40.133","70.6","873.0","ISFARA, KG","        54","I","        18","I","         0","I","","","","","","","  21.0"," ,I,1002, ","","","    162.7"," ,I","",""
"KG000038609","1978","40.133","70.6","873.0","ISFARA, KG","        44","I","        10","I","         0","I","","","","","","","  19.2"," ,I,0524, ","","","     95.0"," ,I","",""
"KG000038609","1979","40.133","70.6","873.0","ISFARA, KG","        43","I","        14","I","         0","I","","","","","","","  15.0"," ,I,0427, ","","","    109.5"," ,I","",""
"KG000038609","1980","40.133","70.6","873.0","ISFARA, KG","        54","I","        20","I","         0","I","","","","","","","  12.1"," ,I,1126, ","","","    157.8"," ,I","",""
"KG000038609","1981","40.133","70.6","873.0","ISFARA, KG","        65","I","        25","I","         0","I","","","","","","","  13.7"," ,I,0819, ","","","    193.1"," ,I","",""
"KG000038609","1982","40.133","70.6","873.0","ISFARA, KG","        50","I","        15","I","         0","I","","","","","","","  17.6"," ,I,1008, ","","","    124.4"," ,I","",""
"KG000038609","1983","40.133","70.6","873.0","ISFARA, KG","        50","I","        10","I","         0","I","","","","","","","  18.4"," ,I,0915, ","","","    101.2"," ,I","",""
"KG000038609","1984","40.133","70.6","873.0","ISFARA, KG","        46","I","        19","I","         0","I","","","","","","","  14.8"," ,I,1115, ","","","    144.1"," ,I","",""
"KG000038609","1985","40.133","70.6","873.0","ISFARA, KG","        46","I","        15","I","         0","I","","","","","","","   8.6"," ,I,1023, ","","","     98.8"," ,I","",""
"KG000038609","1986","40.133","70.6","873.0","ISFARA, KG","        44","I","        13","I","         0","I","","","","","","","  24.5"," ,I,0416, ","","","    115.9"," ,I","",""
"KG000038609","1988","40.133","70.6","873.0","ISFARA, KG","        56","I","        18","I","         0","I","","","","","","","  16.5"," ,I,0121, ","","","    171.4"," ,I","",""
"KG000038609","1989","40.133","70.6","873.0","ISFARA, KG","        35","I","        10","I","         0","I","","","","","","","  19.0"," ,I,1101, ","","","     96.9"," ,I","",""
"KG000038609","1990","40.133","70.6","873.0","ISFARA, KG","        71","I","        24","I","         0","I","","","","","","","  23.9"," ,I,0722, ","","","    181.5"," ,I","",""
"KG000038609","1991","40.133","70.6","873.0","ISFARA, KG","","","","","","","         6","S","       162","S","        48","S","","","   36.4","S,0709, ","","","     18.98","S"
"KG000038609","1992","40.133","70.6","873.0","ISFARA, KG","","","","","","","         6","S","       154","S","        32","S","","","   36.9","S,0712, ","","","     18.67","S"
"KG000038609","1993","40.133","70.6","873.0","ISFARA, KG","","","","","","","         8","S","       153","S","        36","S","","","   38.9","S,0705, ","","","     17.95","S"
