"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006163677","1975","45.15","-77.85","412.0","HYBLA MARSHALL, ON CA","    128.8","","     128.8","C","       115","C","        96","C","         3","C","        35","C","        46","C","       188","C","        93","C","        99","C","         2","C","  -31.7","C,0120, ","   368"," ,C,0403, ","  36.8"," ,C,0403, ","   34.4","C,0801, ","-1.7","C,0909","-2.2","C,0913","-5.6","C,1002","-11.7","C,1030","-11.7","C,1030","0.0","C,0510","-2.2","C,0509","-5.0","C,0508","-9.4","C,0421","-9.4","C,0421","    898.7"," ,C","     3119"," ,C","      4.47","C","     10.95","C","     -2.01","C"
"CA006163677","1976","45.15","-77.85","412.0","HYBLA MARSHALL, ON CA","","","","","","","","","","","        42","C","","","","","","","","","","","","","   196"," ,C,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     2750"," ,C","","","","","",""
