"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00360820","1942","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00360820","1943","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       165","6","       100","6","         8","6","       88","","        42","6","        63"," ","   457"," ,6,0129, ","   203"," ,6,0127, ","  49.0"," ,6,0512, ","   1102.2"," ,6","     2362"," ,6"
"USC00360820","1944","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       162","6","       116","6","        11","6","      112","","        44","6","        71"," ","   940"," ,6,1223, ","   305"," ,6,1212, ","  70.4"," ,6,1021, ","   1447.1"," ,6","     3389"," ,6"
"USC00360820","1945","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       183","6","       124","6","        11","6","      101","","        47","6","        70"," ","  1067"," ,6,0203,+","   178"," ,6,0116, ","  56.4"," ,6,0715, ","   1582.2"," ,6","     2813"," ,6"
"USC00360820","1946","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       142","6","        95","6","        11","6","       37","","        12","6","        38"," ","   406"," ,6,0103,+","   254"," ,6,0220, ","  65.5"," ,6,0628, ","   1284.4"," ,6","      887"," ,6"
"USC00360820","1947","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       176","6","       106","6","         4","6","      100","","        55","6","        50"," ","   838"," ,6,0305,+","   406"," ,6,0221, ","  34.8"," ,6,0607, ","   1168.1"," ,6","     3366"," ,6"
"USC00360820","1948","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       169","0","       106","0","        12","0","       64","","        26","0","        21"," ","   483"," ,0,0206,+","   178"," ,0,0125, ","  48.8"," ,0,0412, ","   1421.0"," ,0","     1782"," ,0"
"USC00360820","1949","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       162","0","       120","0","        10","0","       58","","        30","0","","","   279"," ,0,0302, ","   178"," ,0,0301, ","  41.1"," ,0,0818, ","   1267.0"," ,0","     1751"," ,0"
"USC00360820","1950","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       195","0","       144","0","         9","0","       78","","        46","0","","","   584"," ,0,1129,+","   470"," ,0,0321, ","  53.3"," ,0,0903, ","   1549.0"," ,0","     3507"," ,0"
"USC00360820","1955","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","","","","","","","       76","","        23","0","","","   406"," ,0,0215, ","   152"," ,0,1210, ","","","   1304.3"," ,0","     1601"," ,0"
"USC00360820","1958","40.16667","-79.13333","783.9","BOSWELL 6 WNW, PA US","       181","0","       124","0","         8","0","      127","","        47","0","","","   991"," ,0,0220, ","   381"," ,0,0321, ","  39.4"," ,0,0321, ","   1372.3"," ,0","     3095"," ,0"
