"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CSQS","2004","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1245.1","","    1245.1","U","         0","U","         8","U","         0","U","       211","U","       101","U","   -2.2","U,1129, ","   40.0","U,0811, ","0.0","U,1122","-2.2","U,1129","","","0.0","U,0201","","","","","","","","","    1344.7","7","    1344.7","U","     17.79","U","     23.23","U","     12.34","U"
"USR0000CSQS","2005","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1085.5","","    1085.5","U","         0","U","         4","U","         0","U","       196","U","        80","U","   -1.1","U,0104, ","   41.7","U,0718, ","0.0","U,1217","","","","","-0.6","U,0107","","","","","","","","","    1611.7","7","    1611.7","U","     17.50","U","     22.72","U","     12.29","U"
"USR0000CSQS","2006","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1310.5","","    1310.5","U","         0","U","        19","U","         0","U","       205","U","       108","U","   -2.8","U,0313, ","   41.7","U,0716, ","-0.6","U,1129","","","","","0.0","U,0320","-2.8","U,0313","","","","","","","    1402.0","0","    1402.0","U","     17.90","U","     23.40","U","     12.40","U"
"USR0000CSQS","2007","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1306.5","","    1306.5","U","         0","U","        21","U","         0","U","       225","U","       100","U","   -7.8","U,0113, ","   42.8","U,0705, ","-0.6","U,1202","-2.8","U,1227","","","-1.7","U,0301","-2.8","U,0115","-5.0","U,0114","-7.8","U,0113","","","    1264.3","3","    1264.3","U","     18.21","U","     24.00","U","     12.43","U"
"USR0000CSQS","2009","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1313.6","","    1313.6","U","         0","U","        18","U","         0","U","       205","U","       101","U","   -3.9","U,1208, ","   40.6","U,0719,+","-0.6","U,1206","-3.9","U,1208","","","0.0","U,0305","-2.2","U,0213","","","","","","","    1306.3","3","    1306.3","U","     18.04","U","     23.57","U","     12.51","U"
"USR0000CSQS","2010","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1157.1","","    1157.1","U","         0","U","         7","U","         0","U","       187","U","        88","U","   -2.2","U,1231, ","   40.6","U,0715, ","-0.6","U,1125","-2.2","U,1231","","","-0.6","U,0422","","","","","","","","","    1548.9","9","    1548.9","U","     17.12","U","     22.55","U","     11.69","U"
"USR0000CSQS","2011","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1557.8","8","    1557.8","U","","","","","",""
"USR0000CSQS","2012","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1440.7","","    1440.7","U","         0","U","        14","U","         0","U","       222","U","       110","U","   -2.2","U,0307, ","   41.7","U,0711, ","-0.6","U,1215","","","","","0.0","U,0319","-2.2","U,0307","","","","","","","","","","","     18.85","U","     24.62","U","     13.08","U"
"USR0000CSQS","2013","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1313.4","","    1313.4","U","         0","U","        19","U","         0","U","       226","U","        98","U","   -6.7","U,0114, ","   41.7","U,0630, ","0.0","U,1204","-2.2","U,1206","","","0.0","U,0224","-2.2","U,0115","-6.7","U,0114","-6.7","U,0114","","","    1208.8","8","    1208.8","U","     18.54","U","     24.23","U","     12.85","U"
"USR0000CSQS","2014","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1336.9","","    1336.9","U","         0","U","         5","U","         0","U","       236","U","        96","U","   -2.8","U,1231, ","   40.6","U,0713, ","0.0","U,1227","-2.8","U,1231","","","0.0","U,0203","","","","","","","","","    1026.0","0","    1026.0","U","     19.28","U","     24.78","U","     13.78","U"
"USR0000CSQS","2015","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1310.7","","    1310.7","U","         0","U","        10","U","         0","U","       237","U","       100","U","   -2.2","U,1228, ","   41.1","U,0620, ","0.0","U,1128","-2.2","U,1228","","","0.0","U,0101","","","","","","","","","     957.4","4","     957.4","U","     18.87","U","     24.39","U","     13.35","U"
"USR0000CSQS","2016","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1285.3","3","    1285.3"," ","","","","","",""
"USR0000CSQS","2017","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1355.3","","    1355.3","U","         0","U","         5","U","         0","U","       217","U","        95","U","   -1.1","U,0224, ","   41.7","U,0708, ","-0.6","U,1221","","","","","-1.1","U,0224","","","","","","","","","","","","","     18.85","U","     24.04","U","     13.66","U"
"USR0000CSQS","2018","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1336.3","","    1336.3","U","         0","U","         9","U","         0","U","       219","U","        99","U","   -2.8","U,0220, ","   40.0","U,0726,+","0.0","U,1228","","","","","-1.1","U,0227","-2.8","U,0220","","","","","","","    1002.9","9","    1002.9","U","     18.82","U","     24.02","U","     13.62","U"
"USR0000CSQS","2019","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1160.8","","    1160.8","U","         0","U","        16","U","         0","U","       199","U","        82","U","   -2.8","U,0220,+","   38.3","U,0728, ","-0.6","U,1128","","","","","-1.7","U,0222","-2.8","U,0220","","","","","","","    1472.5","5","    1472.5","U","     17.11","U","     22.06","U","     12.15","U"
"USR0000CSQS","2020","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1493.6","","    1493.6","U","         0","U","         3","U","         0","U","       202","U","       109","U","   -2.2","U,0204, ","   41.7","U,0817, ","","","","","","","0.0","U,0205","-2.2","U,0204","","","","","","","    1436.2","2","    1436.2","U","     18.80","U","     24.04","U","     13.57","U"
"USR0000CSQS","2021","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1461.1","","    1461.1","U","         0","U","         7","U","         0","U","       219","U","       100","U","   -1.7","U,1228, ","   42.8","U,0710,+","-0.6","U,1215","","","","","-0.6","U,0127","","","","","","","","","    1196.1","1","    1196.1","U","     19.02","U","     24.30","U","     13.74","U"
"USR0000CSQS","2022","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1438.0","","    1438.0","U","         0","U","         4","U","         0","U","       216","U","        93","U","   -2.2","U,0224, ","   41.1","U,0906,+","","","","","","","-2.2","U,0224","-2.2","U,0224","","","","","","","    1133.8","8","    1133.8","U","     18.73","U","     23.87","U","     13.58","U"
"USR0000CSQS","2023","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1095.2","","    1095.2","U","         0","U","        13","U","         0","U","       192","U","        62","U","   -2.2","U,0223,+","   42.2","U,0715, ","","","","","","","0.0","U,0404","-2.2","U,0223","","","","","","","    1757.6","6","    1757.6","U","     16.85","U","     21.80","U","     11.89","U"
"USR0000CSQS","2024","35.37","-117.5683","1103.4","SQUAW SPRINGS CALIFORNIA, CA US","   1558.4","","    1558.4","U","         0","U","         6","U","         0","U","       200","U","       110","U","   -0.6","U,0405,+","   43.3","U,0708, ","","","","","","","0.0","U,0406","","","","","","","","","    1354.5","5","    1354.5","U","     18.91","U","     24.21","U","     13.60","U"
