"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00249018","1950","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","        21"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249018","1951","46.0","-110.66667","1539.8","WILSALL, MT US","     51.1","","      51.1","0","        81","0","        44","0","         0","0","","","        35","0","       218","0","        65","0","        81","0","        15","0","","","         6"," ","  -35.0","0,0129, ","","","  20.1"," ,0,0430, ","   35.0","0,0718, ","-0.6","0,0904","-3.3","0,0912","-6.7","0,0927","-6.7","0,0927","-8.9","0,1016","-0.6","0,0711","-4.4","0,0603","-4.4","0,0603","-10.6","0,0422","-10.6","0,0422","    5008.8","8","    5008.8","0","    325.6"," ,0","","","      3.61","0","     11.12","0","     -3.89","0"
"USC00249018","1952","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        76","0","        38","0","         1","0","","","","","","","        51","0","       119","0","         5","0","         2"," ","        14"," ","","","","","  35.6"," ,0,0521, ","   33.3","0,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","    318.1"," ,0","","","","","     13.37","0","",""
"USC00249018","1953","46.0","-110.66667","1539.8","WILSALL, MT US","     58.5","","      58.5","0","        52","0","        34","0","         0","0","","","         7","0","       212","0","        29","0","       118","0","         8","0","         2"," ","","","  -25.6","0,0106, ","","","  23.6"," ,0,0528, ","   35.6","0,0713, ","0.0","0,0904","-3.3","0,0921","-6.1","0,1003","-8.9","0,1023","-8.9","0,1023","-0.6","0,0626","-2.2","0,0523","-5.6","0,0514","-8.3","0,0512","-10.0","0,0419","    4612.1","1","    4612.1","0","    265.0"," ,0","","","      6.47","0","     14.42","0","     -1.47","0"
"USC00249018","1954","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        45","0","        34","0","         0","0","         4","0","","","","","","","","","","","","","        11"," ","","","   432"," ,0,0116, ","  13.2"," ,0,0116, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    242.7"," ,0","      660"," ,0","","","","","",""
"USC00249018","1955","46.0","-110.66667","1539.8","WILSALL, MT US","     63.5","","      63.5","0","","","","","","","","","        47","0","       242","0","        76","0","       112","0","        21","0","","","","","  -32.8","0,0325, ","","","","","   35.6","0,0903,+","0.0","0,0901","-2.8","0,0916","-5.6","0,0923","-6.7","0,0930","-9.4","0,1024","0.0","0,0706","-2.2","0,0529","-6.7","0,0516","-6.7","0,0516","-11.1","0,0416","    4876.1","1","    4876.1","0","","","","","      3.96","0","     12.50","0","     -4.59","0"
"USC00249018","1956","46.0","-110.66667","1539.8","WILSALL, MT US","     18.2","","      18.2","0","        55","0","        36","0","         0","0","","","        37","0","       224","0","        62","0","       126","0","        10","0","","","","","  -33.9","0,0131, ","","","  15.2"," ,0,0731, ","   34.4","0,0823,+","-1.7","0,0819","-3.9","0,0831","-4.4","0,0906","-6.7","0,1001","-11.1","0,1025","0.0","0,0607","-4.4","0,0514","-4.4","0,0514","-7.8","0,0419","-11.1","0,0406","    5101.4","4","    5101.4","0","    206.4"," ,0","","","      4.60","0","     13.75","0","     -4.55","0"
"USC00249018","1957","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4924.4","4","    4924.4","0","","","","","","","","","",""
"USC00249018","1958","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","        27"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249018","1959","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        87","0","        49","0","         1","0","","","","","","","","","","","","","","","        10"," ","","","","","  31.5"," ,0,0921, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    398.9"," ,0","","","","","","","",""
"USC00249018","1960","46.0","-110.66667","1539.8","WILSALL, MT US","     67.7","","      67.7","0","        82","0","        43","0","         0","0","","","        28","0","       237","0","        46","0","       114","0","        12","0","         3"," ","         6"," ","  -33.3","0,0227, ","","","  20.1"," ,0,0816, ","   36.1","0,0720,+","0.0","0,0824","-3.3","0,0828","-6.1","0,0908","-8.9","0,1015","-8.9","0,1015","-0.6","0,0623","-2.8","0,0524","-4.4","0,0503","-10.0","0,0430","-10.0","0,0430","","","","","    332.2"," ,0","","","      4.92","0","     13.33","0","     -3.50","0"
"USC00249018","1961","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","       100","0","        44","0","         0","0","","","        17","0","       219","0","","","","","","","         1"," ","","","  -32.8","0,1211, ","","","  14.5"," ,0,0810, ","","","-1.1","0,0827","-5.0","0,0914","-5.0","0,0914","-7.2","0,0922","-9.4","0,0923","-1.1","0,0714","-2.2","0,0513","-4.4","0,0504","-6.7","0,0426","-11.1","0,0425","    4321.1","1","    4321.1","0","    310.6"," ,0","","","","","","","     -3.09","0"
"USC00249018","1962","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        96","0","        55","0","         0","0","","","","","","","","","","","","","","","         6"," ","","","","","  19.1"," ,0,0526, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    394.6"," ,0","","","","","","","",""
"USC00249018","1963","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        89","0","        50","0","         4","0","","","        27","0","       200","0","","","","","","","         1"," ","         5"," ","  -36.7","0,0119, ","","","  38.9"," ,0,0525, ","","","-0.6","0,0914","-2.2","0,1017","-5.6","0,1024","-7.2","0,1026","-9.4","0,1027","0.0","0,0630","-3.9","0,0522","-4.4","0,0521","-6.7","0,0423","-9.4","0,0417","","","","","    481.0"," ,0","","","","","","","     -3.09","0"
"USC00249018","1964","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        78","0","        49","0","         1","0","","","","","","","","","","","","","","","         4"," ","","","","","  50.3"," ,0,0828, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    359.4"," ,0","","","","","","","",""
"USC00249018","1965","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","        87","0","        45","0","         0","0","","","","","","","","","","","","","","","        13"," ","","","","","  22.6"," ,0,0625, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    389.3"," ,0","","","","","","","",""
"USC00249018","1966","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249018","1967","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        12"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249018","1968","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249018","1969","46.0","-110.66667","1539.8","WILSALL, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
