"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00171670","1898","43.8","-70.8","239.0","CORNISH, ME US","","","","","       132","6","        98","6","         6","6","","","","","","","","","","","","","","","  50.8"," ,6,0424, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1094.3"," ,6","","","","","",""
"USC00171670","1901","43.8","-70.8","239.0","CORNISH, ME US","","","","","","","","","","","        11","6","       150","6","        69","6","       114","6","         7","6","","","  -25.6","6,0120, ","","","   36.1","6,0716,+","-0.6","6,0926","-2.2","6,1020","-5.0","6,1107","-9.4","6,1111","-9.4","6,1111","0.0","6,0506","-2.2","6,0331","-5.6","6,0330","-7.2","6,0320","-11.1","6,0317","","","","","","","      7.04","6","     12.42","6","      1.67","6"
"USC00171670","1902","43.8","-70.8","239.0","CORNISH, ME US","    110.9","","     110.9","6","       131","6","        95","6","        21","6","        12","6","       153","6","        56","6","        96","6","         1","6","","","  -27.2","6,1209, ","  79.8"," ,6,1028, ","   32.2","6,0901, ","-0.6","6,1010","-3.9","6,1018","-4.4","6,1026","-10.0","6,1205","-10.0","6,1205","0.0","6,0514","-3.3","6,0510","-5.0","6,0319","-9.4","6,0307","-9.4","6,0307","    4132.5","5","    4132.5","6","   1608.4"," ,6","      7.21","6","     12.73","6","      1.69","6"
"USC00171670","1903","43.8","-70.8","239.0","CORNISH, ME US","    125.3","","     125.3","6","       127","6","        86","6","        12","6","        17","6","       156","6","        54","6","       114","6","         3","6","","","  -25.0","6,0119, ","  68.1"," ,6,0612, ","   35.6","6,0709, ","0.0","6,1015","-2.2","6,1022","-5.6","6,1025","-6.7","6,1028","-9.4","6,1120","-0.6","6,0524","-3.9","6,0502","-7.2","6,0406","-7.2","6,0406","-11.1","6,0303","    4034.5","5","    4034.5","6","   1145.3"," ,6","      7.24","6","     12.86","6","      1.62","6"
"USC00171670","1904","43.8","-70.8","239.0","CORNISH, ME US","    149.0","","     149.0","6","       130","6","        85","6","         9","6","        27","6","       183","6","        88","6","       115","6","         3","6","","","  -27.2","6,0119, ","  86.1"," ,6,0820, ","   33.9","6,0719, ","-2.8","6,0922","-2.8","6,0922","-6.1","6,1028","-7.8","6,1031","-9.4","6,1109","-1.7","6,0423","-2.8","6,0422","-6.7","6,0417","-6.7","6,0417","-8.9","6,0404","    4566.7","7","    4566.7","6","   1081.8"," ,6","      5.58","6","     11.45","6","     -0.31","6"
"USC00171670","1905","43.8","-70.8","239.0","CORNISH, ME US","    175.5","","     175.5","6","       126","6","        68","6","        13","6","        19","6","       174","6","        60","6","       106","6","         8","6","","","  -25.6","6,0115, "," 113.5"," ,6,0731, ","   32.8","6,0718,+","0.0","6,0915","-3.3","6,1022","-6.7","6,1026","-6.7","6,1026","-13.3","6,1114","-1.1","6,0429","-2.2","6,0423","-6.1","6,0403","-7.2","6,0402","-9.4","6,0317","    4847.3","3","    4847.3","6","   1241.4"," ,6","      6.29","6","     12.32","6","      0.26","6"
"USC00171670","1906","43.8","-70.8","239.0","CORNISH, ME US","    246.4","","     246.4","6","       121","6","        80","6","        11","6","        18","6","       173","6","        56","6","       122","6","         6","6","","","  -22.8","6,1208,+","  69.1"," ,6,0617, ","   35.0","6,0819, ","-0.6","6,0925","-4.4","6,1013","-4.4","6,1013","-8.9","6,1115","-8.9","6,1115","0.0","6,0504","-3.3","6,0413","-5.0","6,0409","-7.2","6,0403","-8.9","6,0326","    4314.2","2","    4314.2","6","   1078.2"," ,6","      7.12","6","     13.25","6","      0.99","6"
"USC00171670","1907","43.8","-70.8","239.0","CORNISH, ME US","    161.2","","     161.2","6","       124","6","        90","6","         8","6","        23","6","       182","6","        61","6","        95","6","         9","6","","","  -29.4","6,0117, ","  60.5"," ,6,0929, ","   34.4","6,0618, ","0.0","6,0919","-2.8","6,1009","-5.6","6,1021","-7.2","6,1027","-8.9","6,1113","0.0","6,0529","-2.2","6,0505","-6.1","6,0421","-7.8","6,0407","-10.0","6,0325","    4649.5","5","    4649.5","6","   1113.2"," ,6","      5.88","6","     11.67","6","      0.09","6"
"USC00171670","1908","43.8","-70.8","239.0","CORNISH, ME US","    315.6","","     315.6","6","       100","6","        69","6","         7","6","        17","6","       165","6","        66","6","       140","6","        16","6","","","  -26.7","6,0205, ","  52.3"," ,6,0530, ","   36.1","6,0712,+","-1.7","6,1005","-4.4","6,1013","-4.4","6,1013","-7.2","6,1105","-10.6","6,1119","-0.6","6,0503","-7.8","6,0422","-7.8","6,0422","-7.8","6,0422","-9.4","6,0405","    4387.3","3","    4387.3","6","    859.8"," ,6","      7.50","6","     13.79","6","      1.21","6"
"USC00171670","1909","43.8","-70.8","239.0","CORNISH, ME US","    180.4","","     180.4","6","       114","6","        85","6","        14","6","        16","6","       159","6","        41","6","       119","6","        10","6","","","  -28.3","6,1231, ","  64.3"," ,6,0325, ","   34.4","6,0808, ","0.0","6,1018","-5.6","6,1020","-5.6","6,1020","-7.2","6,1110","-10.0","6,1201","-2.2","6,0501","-2.2","6,0501","-5.0","6,0429","-6.7","6,0411","-9.4","6,0322","    4235.8","8","    4235.8","6","   1109.1"," ,6","      7.20","6","     13.35","6","      1.05","6"
"USC00171670","1910","43.8","-70.8","239.0","CORNISH, ME US","    187.3","","     187.3","6","       115","6","        86","6","         7","6","        29","6","       174","6","        26","6","       134","6","         9","6","","","  -31.7","6,0225, ","  61.0"," ,6,0804, ","   37.2","6,0710, ","-0.6","6,0923","-6.7","6,1013","-6.7","6,1013","-6.7","6,1013","-10.6","6,1120","-0.6","6,0605","-3.9","6,0506","-5.0","6,0429","-12.8","6,0319","-12.8","6,0319","    3964.2","2","    3964.2","6","    961.5"," ,6","      7.68","6","     15.19","6","      0.17","6"
"USC00171670","1911","43.8","-70.8","239.0","CORNISH, ME US","    269.5","","     269.5","6","       109","6","        84","6","         7","6","        19","6","       191","6","        32","6","       142","6","        24","6","","","  -28.9","6,0206, ","  56.4"," ,6,0728, ","   39.4","6,0710, ","-2.2","6,0914","-2.2","6,0914","-7.2","6,1029","-7.2","6,1029","-13.3","6,1117","-1.1","6,0506","-4.4","6,0505","-4.4","6,0505","-7.2","6,0413","-9.4","6,0412","    4243.0","0","    4243.0","6","    950.2"," ,6","      7.86","6","     15.41","6","      0.31","6"
