"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PC000919640","1973","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","","","","","         0","G","         0","G","         0","G","       241","G","         0","G","   12.4","G,0618, ","   27.4","G,0313, ","","","","","     20.72","G","     22.73","G","     18.70","G"
"PC000919640","1974","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","","","","","         0","G","         0","G","         0","G","       259","G","         0","G","   10.0","G,0912, ","   27.6","G,0122, ","      63.4","4","      63.4","G","     21.04","G","     23.33","G","     18.75","G"
"PC000919640","1975","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    959.0","","     959.0","G","         0","G","         0","G","         0","G","       272","G","         0","G","   11.8","G,0808, ","   27.4","G,0317,+","      45.5","5","      45.5","G","     21.13","G","     23.36","G","     18.89","G"
"PC000919640","1976","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    885.4","","     885.4","G","         0","G","         0","G","         0","G","       249","G","         0","G","   13.2","G,0615, ","   27.6","G,0304,+","      46.2","2","      46.2","G","     20.79","G","     23.06","G","     18.52","G"
"PC000919640","1977","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    754.0","","     754.0","G","         0","G","         0","G","         0","G","       208","G","         0","G","   13.3","G,0924, ","   28.8","G,0201, ","      81.7","7","      81.7","G","     20.52","G","     22.52","G","     18.51","G"
"PC000919640","1978","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    853.5","","     853.5","G","         0","G","         0","G","         0","G","       251","G","         0","G","   11.4","G,0722, ","   28.7","G,1229, ","      45.1","1","      45.1","G","     20.97","G","     23.19","G","     18.75","G"
"PC000919640","1979","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    847.0","","     847.0","G","         0","G","         0","G","         0","G","       239","G","         0","G","   12.2","G,0830, ","   30.3","G,0223, ","      76.3","3","      76.3","G","     20.61","G","     22.78","G","     18.45","G"
"PC000919640","1980","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    888.3","","     888.3","G","         0","G","         0","G","         0","G","       251","G","         1","G","   12.7","G,0714, ","   32.4","G,0227, ","      45.1","1","      45.1","G","     21.05","G","     23.20","G","     18.89","G"
"PC000919640","1981","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    878.6","","     878.6","G","         0","G","         0","G","         0","G","       261","G","         0","G","   11.8","G,0810, ","   29.3","G,0410, ","      44.4","4","      44.4","G","     21.21","G","     23.47","G","     18.96","G"
"PC000919640","1982","-25.067","-130.1","265.0","PITCAIRN ISLAND C, PC","    989.2","","     989.2","G","         0","G","         0","G","         0","G","       235","G","         0","G","   12.2","G,0624, ","   31.2","G,0131, ","      57.0","0","      57.0","G","     21.00","G","     23.23","G","     18.77","G"
