"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00005030","1952","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","","","","","        26","m","        13","m","         1","m","","","","","","","","","","","","","  29.5"," ,m,0524, ","","","","","","","","","","","","","","","","","","","","","","","","","    120.3"," ,m","","","","","",""
"MXN00005030","1953","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   2129.6","","    2129.6","m","        32","m","        20","m","         2","m","         0","m","        12","m","         0","m","       289","m","       160","m","   -3.3","m,1225, ","  84.3"," ,m,0824, ","   46.7","m,0727, ","0.0","m,1215","-3.3","m,1225","","","","","","","0.0","m,0222","","","","","","","     424.6","6","     424.6","m","    324.1"," ,m","     23.12","m","     31.08","m","     15.15","m"
"MXN00005030","1955","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","","","","","        39","m","        21","m","         6","m","         0","m","         7","m","         0","m","       275","m","       159","m","   -1.1","m,0211, "," 118.9"," ,m,0709, ","   40.6","m,0311, ","-0.6","m,1212","","","","","","","","","0.0","m,0329","","","","","","","","","","","    478.5"," ,m","     22.16","m","     29.23","m","     15.08","m"
"MXN00005030","1956","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","","","","","        18","m","        11","m","         3","m","","","","","","","","","","","","","  65.3"," ,m,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","    239.1"," ,m","","","","","",""
"MXN00005030","1957","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1761.0","","    1761.0","m","        48","m","        28","m","         3","m","         0","m","         5","m","         0","m","       274","m","       132","m","   -1.7","m,1212, ","  62.0"," ,m,0526, ","   42.8","m,0628, ","-1.1","m,1201","","","","","","","","","-0.6","m,0118","","","","","","","","","","","    350.1"," ,m","     22.18","m","     28.74","m","     15.63","m"
"MXN00005030","1959","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1706.5","","    1706.5","m","        41","m","        22","m","         4","m","         0","m","        13","m","         0","m","       253","m","       142","m","   -2.8","m,0105,+","  88.4"," ,m,1008, ","   40.0","m,0519,+","-0.6","m,1107","","","","","","","","","-0.6","m,0306","-2.2","m,0107","","","","","","","","","    397.6"," ,m","     21.11","m","     27.64","m","     14.58","m"
"MXN00005030","1960","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1747.1","","    1747.1","m","        45","m","        30","m","         2","m","         0","m","        12","m","         0","m","       261","m","       148","m","   -4.4","m,0225, ","  36.8"," ,m,0810, ","   41.7","m,0730,+","0.0","m,1201","","","","","","","","","-2.2","m,0226","-2.2","m,0226","-4.4","m,0225","","","     730.9","9","     730.9","m","    372.8"," ,m","     20.89","m","     27.60","m","     14.18","m"
"MXN00005030","1961","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1412.1","","    1412.1","m","        35","m","        23","m","         6","m","         0","m","         7","m","         0","m","       262","m","       135","m","   -1.1","m,1228,+","  40.4"," ,m,0429, ","   40.0","m,0901,+","-1.1","m,1213","","","","","","","","","0.0","m,0302","","","","","","","     911.8","8","     911.8","m","    354.4"," ,m","     19.77","m","     27.53","m","     12.00","m"
"MXN00005030","1962","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1709.1","","    1709.1","m","        25","m","        17","m","         4","m","         0","m","        11","m","         0","m","       290","m","       163","m","   -8.3","m,0112,+","  63.5"," ,m,0926, ","   41.7","m,0810, ","-0.6","m,1214","","","","","","","","","0.0","m,0302","-2.8","m,0114","-4.4","m,0113","-8.3","m,0112","     725.0","0","     725.0","m","    282.8"," ,m","     21.21","m","     29.66","m","     12.76","m"
"MXN00005030","1963","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1686.2","","    1686.2","m","        39","m","        22","m","         3","m","         0","m","        31","m","         0","m","       272","m","       154","m","   -8.3","m,0124, ","  69.3"," ,m,0913, ","   40.6","m,0821, ","0.0","m,1204","","","","","","","","","0.0","m,0223","-2.2","m,0213","-6.7","m,0125","-6.7","m,0125","     755.5","5","     755.5","m","    336.5"," ,m","     20.58","m","     28.34","m","     12.82","m"
"MXN00005030","1964","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1616.9","","    1616.9","m","        23","m","        12","m","         1","m","         0","m","         8","m","         0","m","       284","m","       138","m","   -1.1","m,1219,+","  27.4"," ,m,0510, ","   41.7","m,0703, ","0.0","m,1207","","","","","","","","","-1.1","m,0208","","","","","","","     857.5","5","     857.5","m","    177.0"," ,m","     20.75","m","     28.75","m","     12.75","m"
"MXN00005030","1965","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1552.1","","    1552.1","m","        32","m","        21","m","         5","m","         0","m","        11","m","         0","m","       274","m","       150","m","   -1.1","m,0321,+","  87.4"," ,m,0528, ","   40.0","m,0614, ","0.0","m,1226","","","","","","","","","-1.1","m,0321","","","","","","","     808.9","9","     808.9","m","    377.9"," ,m","     20.45","m","     28.10","m","     12.81","m"
"MXN00005030","1968","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1386.9","","    1386.9","m","        55","m","        32","m","         4","m","         0","m","        13","m","         0","m","       262","m","       106","m","   -1.1","m,0114,+","  74.9"," ,m,0831, ","   40.0","m,0813,+","0.0","m,1119","","","","","","","","","0.0","m,0311","","","","","","","    1110.6","6","    1110.6","m","    474.2"," ,m","     19.26","m","     26.36","m","     12.16","m"
"MXN00005030","1969","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1580.3","","    1580.3","m","        42","m","        25","m","         3","m","         0","m","         6","m","         0","m","       271","m","       135","m","   -2.2","m,0110,+","  59.9"," ,m,0411, ","   41.7","m,0817,+","0.0","m,1120","","","","","","","","","0.0","m,0112","-2.2","m,0110","","","","","     843.5","5","     843.5","m","    366.3"," ,m","     20.23","m","     27.85","m","     12.61","m"
"MXN00005030","1970","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1516.5","","    1516.5","m","        32","m","        19","m","         4","m","         0","m","        10","m","         0","m","       271","m","       125","m","   -5.0","m,0107, ","  61.5"," ,m,0925, ","   42.2","m,0611, ","-2.2","m,1117","-2.2","m,1117","","","","","","","0.0","m,0318","-3.3","m,0110","-4.4","m,0109","","","    1040.8","8","    1040.8","m","    331.5"," ,m","     19.66","m","     27.05","m","     12.28","m"
"MXN00005030","1971","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1405.5","","    1405.5","m","        44","m","        31","m","        11","m","         0","m","         8","m","         0","m","       298","m","       104","m","   -4.4","m,0106, "," 114.8"," ,m,0912, ","   39.4","m,0505, ","","","","","","","","","","","0.0","m,0304","-3.3","m,0208","-4.4","m,0106","","","     697.1","1","     697.1","m","    787.7"," ,m","     20.39","m","     27.31","m","     13.46","m"
"MXN00005030","1972","27.5167","-100.6167","271.9","PRESA VENUSTIANO CARRANZA, MX","   1562.4","","    1562.4","m","        41","m","        24","m","         5","m","         0","m","        13","m","         0","m","       281","m","        98","m","   -4.4","m,0105, ","  75.9"," ,m,0514, ","   38.3","m,0414, ","0.0","m,1211","","","","","","","","","0.0","m,0205","-3.9","m,0116","-4.4","m,0105","","","     614.2","2","     614.2","m","    479.4"," ,m","     20.46","m","     26.69","m","     14.23","m"
